Subject	Action-to-Action	Action-to-LTM	Action-to-Perception	Action-to-Procedural	Action-to-WM	LTM-to-Action	LTM-to-LTM	LTM-to-Perception	LTM-to-Procedural	LTM-to-WM	Perception-to-Action	Perception-to-LTM	Perception-to-Perception	Perception-to-Procedural	Perception-to-WM	Procedural-to-Action	Procedural-to-LTM	Procedural-to-Perception	Procedural-to-Procedural	Procedural-to-WM	WM-to-Action	WM-to-LTM	WM-to-Perception	WM-to-Procedural	WM-to-WM	
103515	-0.748001	0.000000	-0.646073	0.000000	0.000000	0.000000	-0.025584	0.000000	0.000000	0.006610	0.123098	0.000000	-0.411388	0.000000	0.261552	0.000000	0.000000	0.000000	-0.022051	0.009073	0.459877	0.051002	0.436069	-0.099961	-0.097832	
103818	-0.785259	0.000000	-0.443667	0.000000	0.000000	0.000000	-0.007540	0.000000	0.000000	-0.029649	0.107260	0.000000	-0.085476	0.000000	-0.494079	0.000000	0.000000	0.000000	0.081871	0.524112	0.064037	-0.033131	0.397380	0.479925	-0.345688	
104820	-0.126393	0.000000	-0.591250	0.000000	0.000000	0.000000	0.005136	0.000000	0.000000	0.078492	-0.011396	0.000000	-0.419861	0.000000	0.062860	0.000000	0.000000	0.000000	-0.172481	0.300010	0.283192	-0.117149	-0.268807	-0.387402	0.054090	
105014	0.210662	0.000000	-0.619478	0.000000	0.000000	0.000000	-0.486220	0.000000	0.000000	-0.025064	-0.350087	0.000000	-0.232620	0.000000	-0.243210	0.000000	0.000000	0.000000	-0.062119	0.094117	-0.568581	-0.631575	0.505921	0.241455	-0.111793	
105115	0.000128	0.000000	0.007871	0.000000	0.000000	0.000000	-0.000169	0.000000	0.000000	0.007867	-0.003744	0.000000	-0.001740	0.000000	-0.038920	0.000000	0.000000	0.000000	-0.000048	0.007867	-0.011053	0.031333	0.004520	0.018513	-0.001789	
105216	-0.222762	0.000000	-0.300603	0.000000	0.000000	0.000000	-0.549024	0.000000	0.000000	-0.106371	-0.557085	0.000000	-0.023632	0.000000	0.470075	0.000000	0.000000	0.000000	-0.004424	0.003852	0.839236	0.897985	-0.079495	-0.045140	-0.186741	
106016	-0.836752	0.000000	-0.522132	0.000000	0.000000	0.000000	-0.021362	0.000000	0.000000	-0.010264	0.085070	0.000000	-0.452210	0.000000	0.066566	0.000000	0.000000	0.000000	-0.763297	0.216446	0.335737	-0.138755	0.475814	-0.785011	-0.050215	
106319	-0.505346	0.000000	-0.490779	0.000000	0.000000	0.000000	0.044473	0.000000	0.000000	0.090937	0.137555	0.000000	-0.115065	0.000000	-0.914697	0.000000	0.000000	0.000000	0.267607	0.654049	0.052504	0.063250	0.385223	0.602941	-0.447147	
106521	-0.617555	0.000000	-0.191181	0.000000	0.000000	0.000000	-1.364855	0.000000	0.000000	0.317156	0.379627	0.000000	0.203334	0.000000	-0.635809	0.000000	0.000000	0.000000	0.341118	0.611452	0.327080	-0.138227	0.164023	0.325985	-0.571250	
107321	-0.581630	0.000000	-0.614744	0.000000	0.000000	0.000000	-0.578275	0.000000	0.000000	-0.113457	0.156807	0.000000	-0.056395	0.000000	-0.986196	0.000000	0.000000	0.000000	0.490041	0.481861	0.028663	-0.081370	0.139843	0.314351	-0.573881	
107422	-0.000170	0.000000	0.007869	0.000000	0.000000	0.000000	-0.000111	0.000000	0.000000	0.007935	-0.000494	0.000000	-0.001755	0.000000	-0.064229	0.000000	0.000000	0.000000	-0.000060	0.007935	0.028089	0.025816	0.008073	0.016187	-0.002806	
108121	-0.176729	0.000000	-0.614023	0.000000	0.000000	0.000000	-0.005324	0.000000	0.000000	0.005927	-0.024791	0.000000	-0.394757	0.000000	0.686398	0.000000	0.000000	0.000000	-0.283783	0.024562	0.336145	-0.015583	0.223832	-0.298548	-0.190235	
108323	-0.557724	0.000000	-0.143376	0.000000	0.000000	0.000000	0.063758	0.000000	0.000000	-0.110204	0.217657	0.000000	-0.065775	0.000000	-0.621381	0.000000	0.000000	0.000000	0.193517	0.716360	0.123871	-0.046662	0.271515	0.319104	-0.514985	
108525	0.243598	0.000000	0.498861	0.000000	0.000000	0.000000	-0.554873	0.000000	0.000000	-0.005041	0.244337	0.000000	-0.265471	0.000000	-0.172633	0.000000	0.000000	0.000000	-0.333899	0.611036	0.234420	0.734970	0.316383	0.437680	-0.377825	
108828	-0.007129	0.000000	0.054752	0.000000	0.000000	0.000000	-0.173743	0.000000	0.000000	-0.058107	0.042565	0.000000	-0.131090	0.000000	0.022972	0.000000	0.000000	0.000000	-0.203245	-0.080726	-0.017581	-0.223446	-0.425706	-0.258457	0.109904	
109123	-0.274116	0.000000	0.216637	0.000000	0.000000	0.000000	-0.373324	0.000000	0.000000	-0.272334	0.144271	0.000000	-0.127585	0.000000	0.426217	0.000000	0.000000	0.000000	-0.262384	-0.124741	0.347106	0.964454	0.269096	0.498807	-0.032117	
109325	-0.420100	0.000000	-0.158084	0.000000	0.000000	0.000000	-0.064425	0.000000	0.000000	-0.070298	0.459765	0.000000	-0.015534	0.000000	-0.442385	0.000000	0.000000	0.000000	-0.093885	0.147897	0.526574	-0.190410	0.451548	0.332422	-0.147421	
110411	-0.170881	0.000000	-0.269631	0.000000	0.000000	0.000000	-0.235445	0.000000	0.000000	-0.006005	0.071514	0.000000	-0.068883	0.000000	-0.375109	0.000000	0.000000	0.000000	0.006814	0.018610	0.272045	-0.458604	-0.303899	0.068591	-0.114240	
111312	-0.000280	0.000000	0.007394	0.000000	0.000000	0.000000	-0.000068	0.000000	0.000000	0.007892	0.016542	0.000000	0.002131	0.000000	-0.089269	0.000000	0.000000	0.000000	-0.000072	0.007892	0.031260	0.017829	-0.007176	0.017357	-0.002175	
111413	0.000006	0.000000	0.007699	0.000000	0.000000	0.000000	-0.000011	0.000000	0.000000	0.007813	0.017950	0.000000	0.000971	0.000000	-0.020203	0.000000	0.000000	0.000000	0.000024	0.007813	0.001500	0.008740	0.002562	0.004017	0.000279	
111716	-0.168526	0.000000	-0.416447	0.000000	0.000000	0.000000	-0.538798	0.000000	0.000000	-0.186809	0.162531	0.000000	0.151308	0.000000	-0.631780	0.000000	0.000000	0.000000	0.105276	0.047882	0.042972	-0.298639	0.027903	0.414713	-0.148476	
113215	-0.812380	0.000000	-0.226287	0.000000	0.000000	0.000000	-0.055584	0.000000	0.000000	-0.404457	0.236756	0.000000	-0.090939	0.000000	-0.785840	0.000000	0.000000	0.000000	0.394741	0.693718	0.088798	-0.128229	0.280713	0.310312	-0.597577	
113619	-0.019137	0.000000	0.056986	0.000000	0.000000	0.000000	-0.487839	0.000000	0.000000	-0.640736	-0.019081	0.000000	0.124175	0.000000	-0.541971	0.000000	0.000000	0.000000	0.416206	0.577542	-0.014731	-0.193654	0.605828	0.403740	-0.478653	
113922	-0.000798	0.000000	0.004572	0.000000	0.000000	0.000000	-0.005968	0.000000	0.000000	0.021070	0.063600	0.000000	-0.009350	0.000000	-0.111687	0.000000	0.000000	0.000000	-0.002032	0.014056	0.031664	-0.133095	-0.199950	-0.077653	0.044412	
