161731,Procedural,115,0
161731,WM,253,0
162026,Action,124,6
162026,LTM,126,0
162026,Perception,255,17
162026,Procedural,117,0
162026,WM,152,0
162228,Action,230,8
162228,LTM,143,0
162228,Perception,127,44
162228,Procedural,118,0
162228,WM,257,0
162329,Action,236,192
162329,LTM,80,0
162329,Perception,242,192
162329,Procedural,119,0
162329,WM,191,0
162733,Action,254,108
162733,LTM,106,0
162733,Perception,151,130
162733,Procedural,113,0
162733,WM,146,0
163129,Action,257,36
163129,LTM,86,0
163129,Perception,201,6
163129,Procedural,107,0
163129,WM,257,0
163331,Action,244,113
163331,LTM,257,0
163331,Perception,213,118
163331,Procedural,8,0
163331,WM,242,0
163432,Action,110,2
163432,LTM,241,0
163432,Perception,183,136
163432,Procedural,45,0
163432,WM,235,0
163836,Action,236,1
163836,LTM,234,0
163836,Perception,146,29
163836,Procedural,115,0
163836,WM,112,0
164030,Action,254,0
164030,LTM,256,0
164030,Perception,192,45
164030,Procedural,45,0
164030,WM,243,0
164131,Action,256,184
164131,LTM,69,0
164131,Perception,145,68
164131,Procedural,114,0
164131,WM,257,0
164939,Action,200,113
164939,LTM,195,0
164939,Perception,257,203
164939,Procedural,49,0
164939,WM,254,0
165032,Action,156,69
165032,LTM,98,0
165032,Perception,257,143
165032,Procedural,123,0
165032,WM,257,0
165840,Action,129,27
165840,LTM,217,0
165840,Perception,217,27
165840,Procedural,45,0
165840,WM,197,0
166438,Action,257,68
166438,LTM,257,0
166438,Perception,256,134
166438,Procedural,123,0
166438,WM,255,0
167036,Action,256,2
167036,LTM,203,0
167036,Perception,173,41
167036,Procedural,97,0
167036,WM,206,0
167743,Action,209,71
167743,LTM,220,0
167743,Perception,163,14
167743,Procedural,80,0
167743,WM,248,0
168341,Action,253,71
168341,LTM,251,0
168341,Perception,210,3
168341,Procedural,6,0
168341,WM,253,0
169343,Action,149,0
169343,LTM,252,0
169343,Perception,154,37
169343,Procedural,121,0
169343,WM,234,0
169444,Action,253,18
169444,LTM,121,0
169444,Perception,245,31
169444,Procedural,106,0
169444,WM,256,0
170934,Action,188,92
170934,LTM,219,0
170934,Perception,248,56
170934,Procedural,47,0
170934,WM,236,0
171633,Action,247,18
171633,LTM,233,0
171633,Perception,166,6
171633,Procedural,106,0
171633,WM,94,0
172029,Action,128,59
172029,LTM,69,0
172029,Perception,193,20
172029,Procedural,119,0
172029,WM,241,0
172130,Action,255,71
172130,LTM,256,0
172130,Perception,257,43
172130,Procedural,123,0
172130,WM,257,0
172332,Action,257,171
172332,LTM,158,0
172332,Perception,257,0
172332,Procedural,117,0
172332,WM,125,0
172534,Action,221,0
172534,LTM,257,0
172534,Perception,248,126
172534,Procedural,123,0
172534,WM,233,0
172938,Action,248,145
172938,LTM,235,0
172938,Perception,253,26
172938,Procedural,63,0
172938,WM,257,0
173334,Action,201,111
173334,LTM,256,0
173334,Perception,162,59
173334,Procedural,122,0
173334,WM,130,1
173435,Action,243,30
173435,LTM,69,0
173435,Perception,230,57
173435,Procedural,54,0
173435,WM,257,0
173536,Action,61,11
173536,LTM,125,0
173536,Perception,220,135
173536,Procedural,56,0
173536,WM,257,0
173940,Action,257,135
173940,LTM,205,0
173940,Perception,199,170
173940,Procedural,62,0
173940,WM,224,0
175035,Action,205,42
175035,LTM,217,0
175035,Perception,213,0
175035,Procedural,10,0
175035,WM,255,0
175439,Action,208,142
175439,LTM,196,0
175439,Perception,130,78
175439,Procedural,122,0
175439,WM,214,0
176542,Action,181,98
176542,LTM,110,0
176542,Perception,184,55
176542,Procedural,119,0
176542,WM,245,0
177645,Action,149,97
177645,LTM,220,0
177645,Perception,193,91
177645,Procedural,121,0
177645,WM,156,0
177746,Action,96,86
177746,LTM,174,0
177746,Perception,257,107
177746,Procedural,118,0
177746,WM,257,0
178142,Action,257,0
178142,LTM,256,0
178142,Perception,150,42
178142,Procedural,36,0
178142,WM,257,0
178748,Action,249,7
178748,LTM,160,0
178748,Perception,193,125
178748,Procedural,118,0
178748,WM,225,0
178849,Action,138,0
178849,LTM,195,0
178849,Perception,213,63
178849,Procedural,122,0
178849,WM,257,23
178950,Action,137,0
178950,LTM,200,0
178950,Perception,244,183
178950,Procedural,103,0
178950,WM,134,0
992774,Action,205,3
992774,LTM,143,0
992774,Perception,123,18
992774,Procedural,123,0
992774,WM,168,0
994273,Action,257,26
994273,LTM,234,0
994273,Perception,252,83
994273,Procedural,115,0
994273,WM,155,0
