100307,Action,130,77
100307,LTM,170,0
100307,Perception,138,0
100307,Procedural,123,36
100307,WM,257,0
100408,Action,176,123
100408,LTM,227,0
100408,Perception,160,0
100408,Procedural,123,1
100408,WM,257,0
101006,Action,257,182
101006,LTM,241,0
101006,Perception,257,0
101006,Procedural,123,3
101006,WM,257,0
101107,Action,249,97
101107,LTM,253,0
101107,Perception,257,0
101107,Procedural,100,6
101107,WM,243,0
101309,Action,257,68
101309,LTM,148,0
101309,Perception,257,0
101309,Procedural,123,3
101309,WM,257,0
101410,Action,257,96
101410,LTM,231,0
101410,Perception,257,0
101410,Procedural,123,17
101410,WM,187,0
101915,Action,176,0
101915,LTM,213,0
101915,Perception,257,0
101915,Procedural,123,0
101915,WM,257,0
102008,Action,142,125
102008,LTM,77,0
102008,Perception,256,0
102008,Procedural,123,22
102008,WM,257,0
102311,Action,257,171
102311,LTM,241,0
102311,Perception,221,0
102311,Procedural,123,0
102311,WM,257,0
102816,Action,228,164
102816,LTM,133,0
102816,Perception,256,0
102816,Procedural,123,0
102816,WM,257,0
103111,Action,257,165
103111,LTM,107,0
103111,Perception,256,0
103111,Procedural,123,4
103111,WM,257,0
103414,Action,253,165
103414,LTM,111,0
103414,Perception,235,0
103414,Procedural,123,0
103414,WM,126,0
103515,Action,195,120
103515,LTM,157,0
103515,Perception,257,0
103515,Procedural,123,0
103515,WM,257,0
103818,Action,139,0
103818,LTM,128,0
103818,Perception,257,0
103818,Procedural,123,0
103818,WM,202,0
104820,Action,234,95
104820,LTM,166,0
104820,Perception,222,0
104820,Procedural,123,6
104820,WM,135,0
105014,Action,253,171
105014,LTM,257,0
105014,Perception,193,0
105014,Procedural,123,0
105014,WM,257,0
105115,Action,255,190
105115,LTM,199,0
105115,Perception,257,0
105115,Procedural,123,6
105115,WM,257,0
105216,Action,125,114
105216,LTM,254,0
105216,Perception,256,0
105216,Procedural,123,0
105216,WM,247,0
106016,Action,257,191
106016,LTM,176,0
106016,Perception,257,0
106016,Procedural,123,14
106016,WM,257,0
106319,Action,251,0
106319,LTM,231,0
106319,Perception,257,0
106319,Procedural,123,2
106319,WM,257,0
106521,Action,194,148
106521,LTM,179,0
106521,Perception,256,0
106521,Procedural,123,39
106521,WM,198,0
107321,Action,257,2
107321,LTM,130,0
107321,Perception,257,0
107321,Procedural,123,13
107321,WM,257,0
107422,Action,169,121
107422,LTM,256,0
107422,Perception,148,0
107422,Procedural,123,9
107422,WM,210,0
108121,Action,201,0
108121,LTM,214,0
108121,Perception,257,0
108121,Procedural,123,0
108121,WM,167,0
108323,Action,243,185
108323,LTM,200,0
108323,Perception,255,0
108323,Procedural,123,0
108323,WM,131,0
108525,Action,257,145
108525,LTM,257,0
108525,Perception,254,0
108525,Procedural,123,0
108525,WM,247,0
108828,Action,219,26
108828,LTM,171,0
108828,Perception,257,0
108828,Procedural,123,1
108828,WM,251,0
109123,Action,155,102
109123,LTM,204,0
109123,Perception,226,0
109123,Procedural,123,35
109123,WM,257,0
109325,Action,249,164
109325,LTM,216,0
109325,Perception,257,0
109325,Procedural,123,0
109325,WM,257,0
110411,Action,182,135
110411,LTM,222,0
110411,Perception,179,0
110411,Procedural,123,49
110411,WM,250,0
111312,Action,179,7
111312,LTM,138,0
111312,Perception,257,0
111312,Procedural,123,65
