Subject	VOI	x	y	z	Size	
100307	WM	-46.000000	4.000000	36.000000	257.000000	
100408	WM	-48.000000	4.000000	24.000000	257.000000	
101006	WM	-44.000000	2.000000	36.000000	257.000000	
101107	WM	-47.818930	0.156379	36.008230	243.000000	
101309	WM	-42.000000	0.000000	36.000000	257.000000	
101410	WM	-54.566845	7.433155	27.422460	187.000000	
101915	WM	-50.000000	6.000000	24.000000	257.000000	
102008	WM	-48.000000	8.000000	24.000000	257.000000	
102311	WM	-44.000000	12.000000	34.000000	257.000000	
102816	WM	-50.000000	6.000000	24.000000	257.000000	
103111	WM	-48.000000	8.000000	34.000000	257.000000	
103414	WM	-53.412698	3.158730	38.714286	126.000000	
103515	WM	-40.000000	10.000000	30.000000	257.000000	
103818	WM	-50.950495	7.465347	31.425743	202.000000	
104820	WM	-51.703704	6.962963	34.785185	135.000000	
105014	WM	-40.000000	0.000000	34.000000	257.000000	
105115	WM	-48.000000	6.000000	24.000000	257.000000	
105216	WM	-49.797571	3.902834	35.854251	247.000000	
106016	WM	-40.000000	2.000000	34.000000	257.000000	
106319	WM	-40.000000	4.000000	36.000000	257.000000	
106521	WM	-48.818182	9.545455	35.393939	198.000000	
107321	WM	-46.000000	10.000000	32.000000	257.000000	
107422	WM	-51.047619	7.685714	33.466667	210.000000	
108121	WM	-50.371257	7.089820	37.089820	167.000000	
108323	WM	-55.435115	9.038168	31.038168	131.000000	
108525	WM	-42.161943	6.145749	30.113360	247.000000	
108828	WM	-47.848606	11.952191	31.952191	251.000000	
109123	WM	-44.000000	6.000000	26.000000	257.000000	
109325	WM	-44.000000	4.000000	24.000000	257.000000	
110411	WM	-39.992000	2.160000	32.104000	250.000000	
111312	WM	-38.000000	2.000000	38.000000	257.000000	
111413	WM	-38.000000	4.000000	28.000000	257.000000	
111716	WM	-44.000000	4.000000	40.000000	257.000000	
113215	WM	-44.000000	4.000000	30.000000	257.000000	
113619	WM	-44.000000	8.000000	32.000000	257.000000	
113922	WM	-44.000000	6.000000	30.000000	257.000000	
114419	WM	-50.681081	7.394595	35.135135	185.000000	
114924	WM	-44.331915	7.821277	22.289362	235.000000	
115320	WM	-49.508621	3.750000	37.681034	232.000000	
116524	WM	-46.000000	8.000000	22.000000	257.000000	
117122	WM	-53.765182	9.886640	23.935223	247.000000	
117324	WM	-50.000000	8.000000	28.000000	257.000000	
