-0.28753,0.13939,-0.19347,-0.59753,0.20316
-0.072704,-0.229,-0.090361,-0.6596,0.68656
-0.014201,0.14262,0.14061,-0.4082,0.61334
-0.098591,-0.086468,0.14514,-0.13105,0.33949
-0.089127,0.26531,0.024464,-0.25583,0.18931
0.38826,0.65744,0.057314,0.39969,0.63351
-0.16588,-0.10352,-0.13247,0.38727,0.66658
-0.015638,0.42616,0.052971,-0.26394,0.31638
0.0066941,-0.25087,-0.062895,0.38929,0.45695
0.020566,0.016079,0.0012513,-0.88112,0.11354
0.16156,0.032766,-0.13127,-0.12771,0.18672
0.21979,0.3479,0.090531,-0.86491,-0.043092
-0.15909,-0.050099,-0.28381,-0.17617,-0.23199
0.030431,0.094572,0.16392,-0.49818,0.011085
0.091482,-0.17958,-0.22243,-0.02575,-0.28249
0.17371,0.18475,0.21543,-0.88232,-0.15395
0.027862,-0.087514,0.12828,0.080514,-0.25249
0.32828,0.022206,0.045043,-0.075132,0.067996
0.23769,0.39461,0.047121,-0.19746,0.21069
-0.11696,0.17231,0.11499,0.6051,0.5652
0.52494,0.37349,0.32433,0.10637,-0.010472
-0.18887,0.46263,0.2353,-0.14113,0.71555
0.26747,0.56764,0.15457,0.73021,0.24313
0.014786,0.27304,0.37283,0.45368,0.25319
0.34321,0.18161,0.27298,0.13125,-0.11506
0.26077,0.15994,-0.07853,-0.47732,0.11973
0.29587,-0.18477,0.31837,0.66977,0.27709
0.11839,0.036407,-0.0081867,0.039749,-0.23353
0.15442,-0.1583,0.1024,-0.082187,0.13878
0.067727,-0.18606,0.35387,0.99716,0.022416
0.049082,0.078127,0.33031,-0.1943,-0.17475
-0.064436,0.085862,0.25938,0.021432,0.18905
0.21544,-0.32591,0.41652,-0.48403,0.14707
-0.059916,-0.0052606,0.46151,0.97137,0.15857
-0.33737,-0.15405,0.39454,0.36561,0.078081
0.418,0.30532,0.58642,0.10583,0.33658
0.27544,-0.31123,0.29418,0.15494,0.46389
-0.092627,-0.070924,0.58215,0.32065,0.27488
0.48557,0.096805,0.39702,0.0020773,-0.010265
-0.068735,0.35805,0.17774,-0.77816,0.51912
0.18879,-0.13193,0.79566,0.51384,0.33363
0.0055759,0.29205,0.22705,-0.79348,0.14422
0.19084,0.75428,0.45012,-0.4462,0.044765
-0.15082,-0.17952,-0.11378,-0.24746,0.076768
-0.20882,-0.22165,0.57834,0.17636,0.10717
-0.15122,0.34464,-0.015213,-0.99856,-0.45954
-0.52464,-0.18108,0.30773,0.44029,-0.34663
-0.33119,-0.33735,-0.033639,0.039784,0.12049
-0.62639,-0.23462,0.10414,-0.030811,-0.45632
-0.054196,-0.40288,0.10495,-0.38103,-0.047864
-0.061413,-0.25698,-0.18577,0.66157,-0.20637
-0.40556,-0.11121,-0.041693,0.020105,0.024071
-0.2838,-0.012682,-0.34382,-0.48994,-0.14039
-0.077267,-0.26145,0.041252,-0.018377,-0.20448
-0.38799,-0.024808,-0.5413,0.014068,-0.34805
-0.24608,-0.46452,-0.34474,-0.046926,-0.552
-0.47604,-0.13811,-0.14996,0.29196,-0.76061
-0.43759,-0.12745,-0.34107,-0.12047,-0.39961
-0.15699,-0.30676,0.14367,0.22313,-0.29642
-0.45725,-0.26442,-0.21866,-0.0015043,-0.63444
0.09732,-0.1288,-0.14138,0.15515,-0.23818
-0.27258,-0.11026,-0.16274,0.18168,-0.14157
0.065191,-0.27094,-0.10599,0.093391,-0.19713
-0.15435,-0.49583,-0.07178,-0.55677,-0.33227
-0.0016809,-0.13894,-0.1046,-0.21226,-0.15177
0.26688,-0.17292,-0.05854,-0.16838,-0.16342
0.078601,-0.0084828,0.1044,0.37638,-0.32816
0.010574,0.21395,-0.22806,0.56612,-0.23555
0.19918,-0.26412,0.074756,-0.10084,-0.22199
0.08412,0.41057,0.049339,0.085799,-0.016369
0.41683,0.10936,-0.088796,0.11371,-0.019912
0.59928,0.17316,-0.006057,0.53696,0.17328
0.5199,0.6944,-0.012343,0.89041,0.16894
0.50149,0.23498,0.3164,0.36373,-0.0059744
0.79224,0.34164,0.29496,0.26922,-0.05502
-0.15335,0.30961,0.10558,-0.017444,-0.019509
0.42884,0.31553,0.32371,1.1568,0.19753
0.3138,0.44868,0.099693,-1.0126,-0.27158
0.19425,0.0066255,-0.3508,0.48656,-0.29734
-0.25612,0.2113,-0.34414,-0.1398,-0.15432
-0.20464,0.12179,-0.043785,-0.21122,-0.36824
-0.55882,-0.019004,-0.2315,-0.0036238,-0.19925
-0.20724,-0.18267,-0.12617,-0.089054,-0.21983
-0.092392,0.45947,-0.10407,0.23331,-0.17773
-0.38575,-0.30101,0.078339,-0.023357,0.19912
-0.11177,-0.019983,0.047695,-0.19673,-0.51152
0.14974,0.081299,0.11723,0.12138,-0.10131
0.030003,0.095648,-0.0097792,-0.32668,-0.00025331
0.051568,0.018568,0.033442,0.91312,0.049728
-0.1033,-0.16609,0.28009,0.49891,-0.12388
-0.080152,0.41017,-0.028749,-0.083144,-0.17825
-0.19581,0.28146,0.11457,0.70752,0.12615
0.022146,0.081997,0.06375,-0.24137,-0.099311
-0.12681,0.26553,0.018741,0.55513,0.1783
-0.080024,0.27222,-0.19637,0.082185,-0.18723
0.37564,0.013414,-0.20741,0.6435,-0.055861
-0.19451,-0.11557,0.27697,-0.094548,-0.05955
0.25459,0.13369,0.13864,-0.58368,-0.28334
-0.55074,-0.10872,-0.026735,0.66757,0.046774
0.14377,-0.085435,-0.025174,-0.38481,0.16617
0.14344,0.22887,0.34109,1.4965,-0.084174
-0.04452,-0.38771,0.11107,-0.91177,-0.054388
-0.013696,0.20899,0.32756,0.124,-0.2918
-0.14386,-0.42012,0.2251,0.20058,0.052413
0.21463,-0.052142,0.22636,-6.8207e-05,-0.12154
-0.47433,-0.34304,0.51244,0.97817,-0.29129
-0.060218,-0.036249,0.15499,-1.0269,-0.33197
-0.0059939,-0.055393,0.17998,0.72836,0.11501
0.006383,-0.16957,0.49312,-0.2459,-0.20025
-0.35223,-0.18964,0.32452,0.66633,-0.45399
-0.089993,-0.26394,0.15202,-0.45518,0.019338
0.4885,-0.2979,0.19955,0.78407,0.20449
0.062968,-0.37556,0.20218,-0.010084,-0.39496
0.28536,-0.18323,-0.21645,-0.41229,-0.14462
0.076708,-0.27928,0.039686,0.69095,-0.095036
0.064933,-0.3773,0.087563,-0.18433,-0.13515
0.37378,-0.17178,-0.24918,0.39689,-0.040954
0.41245,-0.11248,-0.16553,0.46919,0.023547
0.040542,-0.063275,-0.091707,0.24457,-0.43143
0.32131,-0.47367,-0.21949,0.62674,0.10452
0.0014349,-0.056842,-0.26745,0.75138,-0.46983
-0.10341,-0.20426,0.19472,0.37573,0.0039576
-0.062565,-0.48139,-0.18861,0.15088,-0.10113
-0.030027,-0.37403,-0.18327,-0.12332,-0.42739
0.11028,-0.37394,-0.19006,0.0056412,-0.11775
-0.026109,-0.22498,-0.11687,0.24573,-0.13812
-0.061679,-0.32825,-0.33667,0.42132,-0.015049
-0.15026,-0.25525,-0.29767,0.61775,-0.31622
-0.059767,-0.85397,-0.17988,0.079186,-0.079482
0.14206,-0.58448,-0.30116,0.7176,-0.15381
-0.13793,-0.24664,-0.12882,0.62196,0.065499
-0.010992,-0.37923,-0.14606,-0.39632,-0.14678
0.19226,0.09946,0.1767,0.74927,-0.017756
0.091912,-0.018244,-0.35635,0.71414,0.15029
0.048078,0.19846,0.11661,0.80135,0.28309
0.060027,-0.09251,-0.025659,0.04225,-0.028998
0.096069,0.13781,-0.10845,-0.021371,0.00011157
0.38779,0.021715,-0.17297,0.88123,0.26773
0.11137,0.39358,0.16985,0.54178,0.41141
0.18491,0.49669,0.021996,-0.15782,0.21079
0.12712,-0.018607,0.031178,0.32821,0.4236
-0.037142,0.29515,0.1018,0.26888,0.18477
-0.62291,-0.24134,-0.24909,0.40405,-0.096591
-0.20828,-0.24288,0.26753,-0.5652,-0.25428
0.094935,-0.28898,0.080377,0.34039,-0.13113
0.10626,-0.23346,-0.19072,1.0618,0.16845
0.081269,-0.35537,0.15039,0.27988,0.15962
0.40867,0.13486,0.27383,0.69075,0.11802
-0.44433,-0.20558,-0.65755,-0.54275,0.066217
0.12261,-0.16465,0.41083,-0.45092,0.20176
0.13506,0.42521,-0.28557,0.025945,0.62904
-0.025757,0.43666,-0.052926,-0.98728,0.85872
-0.22823,0.048909,-0.20811,-0.46357,0.33131
0.30456,0.58321,-0.017987,-0.53976,0.73558
0.01587,0.19755,0.065878,-1.9635,0.22863
-0.15532,0.11913,-0.17702,-0.84229,0.19226
-0.33483,-0.21368,-0.40611,-1.3121,-0.054849
0.087578,-0.0083962,-0.5216,-0.99093,-0.060116
-0.29071,-0.16373,-0.65185,-1.1943,0.1347
-0.50108,-0.30116,-1.0122,-1.8302,0.13101
0.49112,-0.35292,0.022482,1.6066,0.22827
-0.1211,-0.31385,-0.2289,-0.0047365,-0.46732
0.17276,-0.81524,-0.49781,0.56447,-0.13052
-0.15233,-0.37289,-0.28951,0.83658,-0.30892
-0.50342,-0.61148,-0.020598,-0.090582,-0.14296
0.2523,-0.33617,-0.11883,0.61232,-0.073618
-0.52445,-0.48727,-0.026909,0.76485,0.036601
0.058638,-0.52486,0.020559,-0.22656,0.26179
-0.059418,-0.36504,0.063654,0.31927,0.20349
0.094982,-0.073227,0.01778,0.67525,-0.02265
0.090999,-0.36337,-0.23731,0.91765,0.074919
0.15183,0.039923,-0.097482,0.46803,-0.14422
-0.037925,-0.23732,-0.30551,0.18347,-0.21559
0.20715,-0.31974,-0.2346,1.0617,-0.19097
0.29293,-0.23639,0.17607,-0.25813,0.13468
0.21314,-0.3674,0.14057,0.30927,0.068397
0.23459,-0.039013,0.10563,1.1942,0.23815
0.20754,0.093093,0.10958,-0.30503,0.49437
0.16168,-0.069163,0.33546,1.4986,0.14696
0.11363,-0.090203,0.081194,0.05182,0.47728
0.31883,-0.22281,0.044616,0.55355,0.24429
0.26699,-0.0046328,-0.2244,0.34897,0.17848
0.099775,-0.28218,-0.055407,0.91484,0.35333
0.12975,-0.42863,-0.20179,1.0353,0.11689
0.21656,-0.25175,-0.19818,0.035188,0.33182
-0.10328,-0.08418,-0.094328,0.212,0.12769
0.16046,-0.1547,-0.3725,0.67084,0.14652
-0.094384,-0.7726,-0.13565,-0.58876,0.027265
0.16028,-0.31143,-0.034912,1.0233,0.17651
0.26989,-0.28076,-0.5599,-0.20484,0.32087
-0.093005,-0.25207,-0.075607,0.85566,0.39839
0.21309,0.52702,-0.088786,-0.13663,0.15542
-0.3823,0.40296,-0.14074,0.070198,0.72472
0.1785,0.090018,-0.012531,0.45505,0.41346
0.022963,-0.10955,0.32533,0.46849,0.55196
-0.1363,1.039,0.11394,-0.15606,0.69092
0.42392,0.15501,0.036055,0.090055,0.33086
-0.28635,0.38583,0.26375,0.40632,0.19926
-0.035895,0.69456,0.21563,-0.38092,0.20002
0.09041,0.36642,0.42804,0.64903,0.39455
-0.13029,0.83379,0.30158,-0.33942,-0.14865
0.083481,0.33062,0.3636,0.079342,0.042092
0.30778,0.23918,0.24336,0.45288,0.10882
0.27789,0.12933,0.19985,0.66069,0.27134
0.0043142,-0.30515,0.16107,-0.25355,-0.23626
0.32961,-0.022957,0.22834,0.95707,-0.10856
0.19835,0.24377,0.20803,-0.8033,-0.023231
-0.032547,0.21708,0.017322,1.1225,-0.03073
-0.22123,-0.013543,0.11681,0.39101,-0.29729
-0.076817,0.094299,-0.16029,-0.3976,-0.092848
-0.23134,0.10531,0.062923,0.46215,-0.2895
-0.027238,-0.15668,-0.20992,-0.11774,-0.23736
-0.21579,-0.38854,-0.038408,-0.094632,-0.0046042
0.13471,-0.14756,-0.10209,0.57656,-0.25305
-0.16353,-0.46574,0.032304,-0.57354,0.19598
-0.068817,-0.01188,-0.12567,-0.39286,-0.33501
0.1526,-0.15248,-0.19887,-0.077655,-0.032212
0.10263,0.0076722,0.092894,0.65872,-0.01506
-0.16177,-0.095477,-0.020908,0.33212,-0.064887
0.32179,0.039008,0.21576,-0.12045,0.071314
-0.14801,-0.1127,0.040457,0.45671,0.34487
-0.34083,0.53084,-0.088657,0.1167,0.06827
0.081895,0.23248,-0.10857,-1.3839,-0.0040197
-0.84864,0.52461,-0.35067,-1.4627,-0.042119
-0.38104,0.09688,-0.48519,-1.9092,-0.35505
-0.33979,-0.090858,-0.24879,-1.5611,0.023984
-0.36985,-0.33074,-0.31355,-0.98899,-0.17245
-0.24313,0.24204,-0.41068,-1.8066,-0.13527
-0.021504,-0.47553,-0.46081,-1.2544,-0.41154
-0.33331,-0.17455,-0.36656,-1.6831,-0.29159
-0.34684,-0.63156,-0.11382,-1.5552,-0.62701
-0.28516,-0.52834,0.022025,-1.0135,-0.55747
-0.073951,-0.029445,0.018821,-1.1801,-0.41764
-0.40879,-0.2511,-0.1163,-0.70534,-0.3091
0.15961,-0.33229,0.39868,-0.097954,-0.15434
-0.91655,-0.17623,0.051208,-2.1415,0.034362
-0.33296,-0.050847,0.49379,-0.2771,-0.20847
-0.28547,-0.10602,0.16137,-0.9072,-0.24928
-0.14542,0.00050231,0.44203,-1.1022,-0.21553
0.2131,0.031416,0.23228,-0.60179,-0.24915
-0.13559,0.19081,0.23043,-1.0985,0.073944
0.050685,0.60459,0.23559,-0.25472,-0.38621
-0.16624,0.20288,0.25013,-0.96333,-0.10701
0.21575,0.31381,0.29551,-0.77047,-0.16291
0.01218,0.21268,0.096578,-0.14149,0.071679
0.16438,0.47982,0.29938,-0.26081,-0.24981
-0.26291,-0.086266,0.05977,-0.090907,-0.095186
0.14909,-0.024108,0.37523,-0.55371,0.18682
-0.065474,0.0011721,0.19342,-0.95276,-0.111
0.13086,0.098518,0.070726,-0.6492,0.048689
-0.15676,0.55198,-0.04133,-1.1765,0.2018
0.24513,0.30565,-0.058714,-0.7151,0.41725
0.27688,0.46013,0.067132,0.05153,0.31002
-0.11538,0.64614,0.19928,-0.38415,0.2982
0.015294,0.50787,-0.14705,0.30225,0.37759
0.33897,0.44076,0.11501,0.14978,0.19561
-0.19384,0.22267,-0.22647,-0.55743,0.096527
-0.0065347,0.58998,0.18835,0.028331,0.45219
0.23005,0.33721,-0.080593,-0.77666,0.072887
0.3068,0.23871,-0.059044,0.50915,-0.04663
-0.15033,-0.10743,0.077658,-0.86911,-0.16297
-0.092861,0.72801,0.30245,0.93687,-0.17915
0.34228,0.33719,-0.080697,-1.4184,-0.3708
-0.23881,0.71282,-0.041145,0.36806,-0.32443
0.026863,-0.38485,-0.073728,-1.047,-0.26805
-0.28431,-0.029546,-0.038958,0.30403,-0.06892
0.027096,0.32564,-0.073158,-0.40558,-0.1131
-0.37883,0.14053,-0.2398,0.53235,-0.064897
0.030199,0.20781,-0.076733,-0.4732,0.14549
0.14242,0.73448,0.076526,0.18787,0.39494
0.043152,0.43246,0.26138,-0.42731,0.080442
-0.17784,1.0124,0.058635,0.15852,0.20609
0.4439,1.1772,0.35167,-0.55522,0.28045
-0.14001,0.99443,0.21765,0.74625,0.057861
0.21839,1.0185,0.090002,-0.030593,0.29071
0.018018,0.21422,0.20114,-0.7613,0.35593
0.20062,1.3136,0.13067,-0.37665,0.35598
-0.3653,0.62986,-0.027071,-0.24636,0.15093
-0.15658,0.27651,-0.0014507,-0.74273,-0.4409
-0.53171,0.17627,0.18711,0.4799,0.14096
-0.21492,0.3577,0.018295,-0.20376,-0.25584
-0.017809,0.39299,0.0054537,-0.56579,-0.11879
-0.12848,0.33574,-0.15951,0.50921,-0.25561
-0.32272,0.060546,0.076823,0.3214,-0.090114
0.1691,-0.12903,-0.21668,0.034609,0.04887
-0.09395,0.066448,0.071008,0.20049,-0.11778
-0.16802,0.6088,-0.13154,-0.19657,0.0005445
0.30436,0.085632,0.16801,0.99518,-0.029345
0.11332,0.08443,0.083169,0.56596,0.24026
0.034255,0.29295,-0.030181,0.25507,0.19951
-0.058225,0.37318,-0.0075824,0.43504,0.14924
0.043557,0.74171,-0.12842,-1.2681,0.26316
0.0069948,0.70506,0.28127,-0.16411,0.078684
-0.32962,0.67808,0.034579,0.83337,-0.046901
0.028302,0.48325,0.20588,0.31336,0.18536
0.34503,0.21442,0.028604,-0.66738,0.119
-0.13457,0.48028,0.37738,0.92025,0.30603
0.052375,-0.093943,-0.095815,-1.1794,-0.19299
-0.21373,0.73481,0.43741,0.099833,0.028312
0.1842,0.26515,0.12863,-0.64606,0.070529
0.30721,0.034578,0.22638,-0.67619,0.070304
0.017357,0.49197,0.28471,-0.15049,0.042298
0.14164,0.27707,0.20321,-0.037272,-0.18475
0.0022923,0.29816,0.07117,0.49064,-0.12084
0.24171,0.67417,-0.028958,-0.15274,-0.4265
-0.15395,-0.5488,-0.17413,-0.11874,-0.44413
-0.10747,0.35226,0.055094,-0.26423,-0.5985
0.48751,-0.47103,-0.11111,0.32192,-0.32385
0.41468,0.31132,-0.20439,0.185,-0.63233
0.12743,-0.4044,0.12111,-0.34151,-0.20488
0.79261,-0.18318,0.25694,1.1409,-0.20927
0.28367,-0.16991,0.36279,0.26195,-0.11472
0.46823,-0.18505,0.21487,-0.12557,-0.37792
0.49528,-0.069559,-0.1193,0.073117,-0.26886
0.4403,-0.24561,-0.0044465,0.5708,-0.49342
-0.082409,-0.33802,-0.1742,0.58771,-0.60769
0.37011,-0.40209,-0.069823,0.10653,-0.47521
0.24857,0.13942,-0.080738,-0.52094,-0.31248
-0.095264,-0.71457,-0.09035,0.027097,-0.35123
0.14998,-0.039674,0.10359,0.61681,-0.053635
-0.23171,-0.56088,0.044268,-0.92173,-0.28551
-0.053758,-0.66078,0.2812,1.3271,-0.31914
-0.39007,-0.36448,0.10924,0.2487,-0.43912
-0.41901,-0.63126,-0.13654,-0.067827,-0.15506
-0.19095,-0.23999,0.070253,0.15958,-0.016271
-0.010938,-0.5944,-0.033834,0.26026,-0.28944
-0.52285,-0.23002,-0.014007,0.48401,-0.11075
-0.021143,-0.47938,-0.10693,0.35936,0.029448
-0.15975,0.13224,0.092605,-0.19497,0.040431
-0.046007,-0.46637,0.0088938,0.58692,0.076992
0.066823,0.45542,0.15033,-0.2264,0.48119
0.36967,0.19292,0.065868,0.86789,0.19043
0.2798,0.031275,0.42475,-0.10277,0.095963
0.24484,0.45527,0.13477,0.63439,0.35782
-0.02043,0.36188,0.2206,0.87385,0.40294
0.22791,0.87196,0.1887,0.42465,-0.024446
0.24823,0.51677,0.29569,0.021732,0.26171
0.31541,0.58458,0.16225,-0.073069,0.30519
0.11935,0.36245,0.12206,0.73325,0.2341
0.070175,0.59019,-0.20383,-0.2851,0.15077
-0.017257,-0.26159,-0.0095839,0.13138,0.3168
0.30377,0.33843,-0.35323,0.19491,0.28296
-0.082803,0.34856,-0.037383,0.1002,0.098538
-0.059837,0.16953,-0.40475,0.65183,0.34263
0.10097,0.095065,-0.21577,-0.26775,0.43849
0.15994,0.025694,0.031554,0.04733,0.16587
-0.061157,0.084218,-0.12221,-0.91112,0.20119
0.084588,0.16596,0.30874,-0.24373,0.29976
0.064864,0.096598,0.027239,0.52897,0.22564
0.071366,0.41176,0.14659,0.013643,0.42045
0.24268,0.18244,0.31452,0.10134,-0.072117
0.054657,0.34456,0.15955,-0.5229,0.18886
-0.57215,-0.28507,-0.056566,0.60744,0.17773
-0.39585,0.13939,0.048484,-0.028356,0.12792
0.1477,0.058126,0.29461,0.66241,0.0031982
0.28959,0.0081879,-0.026187,-0.20623,0.43836
-0.076006,-0.38135,0.041207,0.061821,0.11217
0.063409,0.046137,-0.25786,0.10695,0.19931
0.2326,-0.35439,0.017869,0.12356,0.022378
-0.16711,-0.4966,-0.13561,-0.19144,0.0095813
-0.059524,-0.42849,-0.16487,0.28104,-0.034685
0.22812,-0.33832,-0.018225,0.56429,-0.14804
-0.12952,-0.46571,-0.14936,-0.56797,0.095823
0.049461,-0.57717,-0.029295,-0.019416,-0.11899
0.039125,-0.29153,-0.07277,-0.32335,-0.095552
-0.047741,-0.11059,-0.12162,0.18474,-0.16322
0.21569,-0.20268,-0.2481,-0.40308,0.0041241
0.12781,-0.28899,-0.14202,0.58479,0.13546
0.1236,-0.21095,-0.29542,0.22948,0.0254
0.13387,-0.44336,-0.34275,-1.1601,-0.56297
-0.29183,-0.60904,-0.3856,-0.067914,-0.38475
-0.23887,-0.34952,-0.30881,0.14083,-0.33638
-0.26299,-0.82808,-0.41172,-0.33248,-0.12358
-0.052341,-0.27627,-0.062614,0.38833,0.18478
-0.018407,-0.59484,-0.20064,0.20432,0.10471
0.31625,-0.12028,-0.004332,-0.16272,-0.10688
0.068624,0.16138,-0.064459,0.98911,0.36324
0.069995,-0.11406,0.026058,-0.24303,0.52633
-0.14084,0.13225,-0.23473,0.41952,0.27712
-0.0094367,-0.34545,0.071191,0.35844,0.074534
-0.050632,-0.23863,-0.0046653,-1.0296,0.292
-0.57543,-0.59448,-0.089674,1.8397,0.066367
-0.20453,-0.44409,0.079272,-0.71418,0.40666
-0.37891,-0.28277,-0.15294,0.068834,0.24438
-0.12373,-0.50542,-0.12654,0.71034,0.082772
0.0012349,-0.98186,0.0094632,0.65753,-0.020601
-0.314,-0.38607,-0.21263,0.90998,-0.44205
-0.1678,-0.59031,-0.097955,-0.65799,-0.39751
-0.15074,-0.88292,-0.13712,0.80311,-0.38831
-0.042617,-0.99079,-0.18811,0.17148,-0.28937
-0.2949,-0.41774,-0.17314,0.68494,-0.54456
0.0032029,-0.94045,0.045288,0.30526,-0.23756
