Subject	VOI	x	y	z	Size	
149539	WM	-44.423529	19.152941	41.094118	170.000000	
149741	WM	-49.291339	23.464567	32.850394	127.000000	
150423	WM	-45.826772	26.566929	32.566929	127.000000	
150524	WM	-45.454545	25.757576	31.722944	231.000000	
150625	WM	-47.966245	24.312236	21.907173	237.000000	
151223	WM	-50.580645	11.516129	31.268817	186.000000	
151526	WM	-41.726141	23.867220	35.850622	241.000000	
151627	WM	-45.772727	24.696970	36.757576	132.000000	
151728	WM	-45.361702	28.957447	33.574468	94.000000	
152831	WM	-48.415730	19.460674	35.235955	178.000000	
153025	WM	-48.721311	17.442623	37.934426	61.000000	
153429	WM	-45.798387	23.903226	31.903226	248.000000	
153833	WM	-53.617647	15.455882	28.676471	136.000000	
154431	WM	-49.230769	25.701357	25.665158	221.000000	
154734	WM	-40.000000	20.000000	24.000000	257.000000	
154835	WM	-50.161491	25.080745	27.155280	161.000000	
155231	WM	-38.232558	34.651163	36.093023	129.000000	
155635	WM	-45.137056	20.152284	35.654822	197.000000	
156233	WM	-39.596491	25.561404	37.596491	228.000000	
156637	WM	-40.000000	12.000000	28.000000	257.000000	
157336	WM	-41.984733	28.396947	36.702290	131.000000	
158035	WM	-50.652632	23.421053	23.410526	190.000000	
158136	WM	-41.761062	18.371681	40.548673	226.000000	
158540	WM	-48.858537	17.697561	31.590244	205.000000	
159138	WM	-47.722628	19.182482	38.715328	137.000000	
159239	WM	-48.926316	17.915789	32.378947	190.000000	
159340	WM	-48.251497	15.365269	35.053892	167.000000	
159441	WM	-44.173913	21.652174	41.478261	23.000000	
160123	WM	-47.696721	13.885246	33.885246	244.000000	
160830	WM	-47.666667	18.651515	35.121212	132.000000	
161327	WM	-45.559055	24.755906	36.850394	127.000000	
161630	WM	-45.921260	19.976378	31.976378	254.000000	
161731	WM	-46.031373	21.992157	27.952941	255.000000	
162026	WM	-49.946309	11.328859	36.778523	149.000000	
162228	WM	-50.712329	14.657534	31.561644	146.000000	
162329	WM	-40.307692	26.738462	40.430769	130.000000	
162733	WM	-43.992188	16.015625	30.023438	256.000000	
163129	WM	-47.219731	15.811659	33.748879	223.000000	
163331	WM	-43.827160	25.769547	29.950617	243.000000	
163432	WM	-45.658537	20.829268	42.406504	123.000000	
163836	WM	-46.569697	27.709091	25.830303	165.000000	
164030	WM	-46.505495	27.241758	27.483516	182.000000	
164131	WM	-45.729508	19.868852	31.836066	244.000000	
164939	WM	-48.777778	23.575758	29.454545	198.000000	
165234	WM	-47.472868	28.806202	27.085271	129.000000	
166438	WM	-45.929577	28.873239	32.830986	142.000000	
167036	WM	-42.141844	18.992908	44.382979	141.000000	
167743	WM	-45.474654	25.465438	29.640553	217.000000	
168139	WM	-44.256757	21.175676	40.405405	148.000000	
168341	WM	-46.116129	15.329032	38.761290	155.000000	
169141	WM	-50.038217	15.286624	33.082803	157.000000	
169343	WM	-41.700000	25.663636	36.036364	220.000000	
169444	WM	-44.246575	26.917808	34.506849	146.000000	
170934	WM	-50.452830	13.132075	38.792453	53.000000	
171431	WM	-45.633588	24.885496	34.793893	131.000000	
171633	WM	-51.787234	13.163121	32.780142	141.000000	
172130	WM	-45.848606	25.952191	23.952191	251.000000	
172534	WM	-41.814516	23.879032	35.903226	248.000000	
172938	WM	-49.500000	20.968750	34.828125	128.000000	
173132	WM	-49.744681	14.964539	35.021277	141.000000	
173334	WM	-49.225225	21.729730	29.729730	222.000000	
173435	WM	-44.134328	27.791045	33.835821	134.000000	
173536	WM	-43.336449	27.420561	33.420561	214.000000	
173940	WM	-49.104167	23.104167	33.270833	96.000000	
175035	WM	-46.052174	25.008696	38.469565	115.000000	
175439	WM	-46.652632	19.484211	35.357895	190.000000	
176542	WM	-49.864865	11.148649	35.027027	148.000000	
177645	WM	-47.615063	19.815900	29.807531	239.000000	
177746	WM	-48.680851	13.361702	43.063830	47.000000	
178142	WM	-45.586498	15.873418	37.721519	237.000000	
178748	WM	-49.722222	23.138889	29.097222	144.000000	
178849	WM	-41.970803	24.890511	40.525547	137.000000	
178950	WM	-49.227273	19.818182	27.554545	220.000000	
994273	WM	-44.224299	26.878505	36.635514	107.000000	
