Subject	Action-to-Action	Action-to-LTM	Action-to-Perception	Action-to-Procedural	Action-to-WM	LTM-to-Action	LTM-to-LTM	LTM-to-Perception	LTM-to-Procedural	LTM-to-WM	Perception-to-Action	Perception-to-LTM	Perception-to-Perception	Perception-to-Procedural	Perception-to-WM	Procedural-to-Action	Procedural-to-LTM	Procedural-to-Perception	Procedural-to-Procedural	Procedural-to-WM	WM-to-Action	WM-to-LTM	WM-to-Perception	WM-to-Procedural	WM-to-WM	
140117	-0.188065	0.000000	0.359023	0.000000	0.000000	0.000000	-0.106643	0.000000	0.000000	0.094969	-0.176883	0.000000	0.125211	0.000000	0.135639	0.000000	0.000000	0.000000	0.000294	0.000895	0.190492	0.322312	-0.086305	-0.036117	-0.043950	
140420	-0.023512	0.000000	-0.093417	0.000000	0.000000	0.000000	-0.028266	0.000000	0.000000	-0.056208	-0.092568	0.000000	-0.227169	0.000000	0.109445	0.000000	0.000000	0.000000	-0.420391	-0.235164	0.021448	0.247701	0.516236	0.673028	0.012154	
140824	0.000022	0.000000	0.007866	0.000000	0.000000	0.000000	0.000017	0.000000	0.000000	0.007807	0.006789	0.000000	0.000082	0.000000	0.007026	0.000000	0.000000	0.000000	0.000011	0.007807	0.006202	0.005723	0.012381	0.006654	0.000084	
140925	-0.061436	0.000000	0.204083	0.000000	0.000000	0.000000	-0.251055	0.000000	0.000000	-0.233916	0.064342	0.000000	-0.061138	0.000000	-0.086229	0.000000	0.000000	0.000000	-0.182838	-0.184882	0.265281	-0.482486	0.346063	-0.424792	-0.086533	
141422	0.000034	0.000000	0.008325	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.007846	0.006862	0.000000	-0.000158	0.000000	0.008204	0.000000	0.000000	0.000000	-0.000035	0.007846	0.005135	0.007084	0.045117	0.012887	-0.000894	
141826	-0.011459	0.000000	0.053580	0.000000	0.000000	0.000000	-0.041582	0.000000	0.000000	-0.017677	-0.043336	0.000000	-0.022592	0.000000	0.088475	0.000000	0.000000	0.000000	-0.055294	0.039605	-0.128344	0.180897	-0.421469	-0.221680	0.010982	
142828	0.059714	0.000000	0.094496	0.000000	0.000000	0.000000	-0.136845	0.000000	0.000000	-0.188352	0.072963	0.000000	-0.363874	0.000000	-0.621393	0.000000	0.000000	0.000000	-0.377062	-0.396357	0.065053	0.298584	0.971687	0.458418	-0.098054	
143325	-0.053626	0.000000	0.150356	0.000000	0.000000	0.000000	-0.023069	0.000000	0.000000	0.044863	-0.155460	0.000000	-0.076989	0.000000	-0.425839	0.000000	0.000000	0.000000	-0.025091	-0.042569	0.127628	-0.124862	0.504504	0.168324	-0.067645	
144832	-0.016243	0.000000	-0.106532	0.000000	0.000000	0.000000	0.000486	0.000000	0.000000	-0.005259	-0.097801	0.000000	-0.355978	0.000000	0.065884	0.000000	0.000000	0.000000	-0.000949	0.017669	-0.067756	0.035612	-0.701572	-0.025373	0.061315	
145834	-0.048815	0.000000	0.013920	0.000000	0.000000	0.000000	-0.113271	0.000000	0.000000	-0.095385	-0.003263	0.000000	-0.132420	0.000000	0.141180	0.000000	0.000000	0.000000	0.011623	0.043202	0.227847	0.207972	0.565804	-0.080780	0.080427	
146331	-0.094828	0.000000	0.192662	0.000000	0.000000	0.000000	-0.128683	0.000000	0.000000	-0.015755	-0.033102	0.000000	0.128603	0.000000	-0.076991	0.000000	0.000000	0.000000	-0.446314	0.203189	0.364801	-0.350033	0.266185	0.660364	0.007220	
146432	-0.038864	0.000000	0.124383	0.000000	0.000000	0.000000	0.035361	0.000000	0.000000	-0.105442	-0.007945	0.000000	-0.352356	0.000000	0.086884	0.000000	0.000000	0.000000	-0.036280	0.146228	0.135976	0.154063	0.647574	-0.168967	0.087818	
147030	-0.000653	0.000000	0.001261	0.000000	0.000000	0.000000	-0.000406	0.000000	0.000000	0.008128	-0.001138	0.000000	-0.003172	0.000000	-0.128413	0.000000	0.000000	0.000000	-0.001158	0.007353	-0.052198	0.026317	0.232421	-0.054160	-0.004570	
147737	-0.030973	0.000000	0.158912	0.000000	0.000000	0.000000	0.003180	0.000000	0.000000	0.079341	0.015958	0.000000	-0.307581	0.000000	-0.218127	0.000000	0.000000	0.000000	-0.115931	0.250688	0.130333	0.074149	0.590742	0.387354	-0.152982	
148032	0.061092	0.000000	-0.045160	0.000000	0.000000	0.000000	-0.033225	0.000000	0.000000	0.181975	0.139519	0.000000	0.007705	0.000000	-0.013582	0.000000	0.000000	0.000000	-0.200500	0.363869	-0.011561	0.164379	0.367261	0.364630	-0.254309	
148335	-0.090263	0.000000	0.124341	0.000000	0.000000	0.000000	-0.126629	0.000000	0.000000	0.094463	-0.146335	0.000000	0.076457	0.000000	0.087083	0.000000	0.000000	0.000000	-0.136914	-0.134456	0.215734	0.295372	0.067565	-0.449264	-0.037542	
148840	-0.139720	0.000000	0.622965	0.000000	0.000000	0.000000	0.000505	0.000000	0.000000	0.029942	0.131022	0.000000	-0.435108	0.000000	-0.230732	0.000000	0.000000	0.000000	0.136692	0.711878	0.035113	0.010086	0.308510	0.385489	-0.405804	
148941	0.045562	0.000000	-0.185490	0.000000	0.000000	0.000000	-0.006525	0.000000	0.000000	-0.137516	0.026862	0.000000	-0.716101	0.000000	-0.360642	0.000000	0.000000	0.000000	-0.017432	0.133591	-0.208529	-0.165166	0.981463	0.136562	-0.135846	
149337	-0.340526	0.000000	0.425127	0.000000	0.000000	0.000000	-0.097917	0.000000	0.000000	0.212620	0.255973	0.000000	-0.447225	0.000000	-0.179910	0.000000	0.000000	0.000000	-0.003106	-0.011519	0.019505	0.222945	-0.015660	-0.026107	-0.127305	
149539	-0.007495	0.000000	-0.147388	0.000000	0.000000	0.000000	-0.342565	0.000000	0.000000	-0.004679	-0.039897	0.000000	-0.579021	0.000000	-0.520466	0.000000	0.000000	0.000000	-0.072243	-0.051319	-0.084615	0.230457	0.851033	0.237178	0.004948	
149741	-0.072857	0.000000	-0.003989	0.000000	0.000000	0.000000	-0.100146	0.000000	0.000000	-0.366303	-0.125685	0.000000	-0.000106	0.000000	0.285289	0.000000	0.000000	0.000000	-0.011192	-0.068468	-0.200768	-0.297779	0.167892	-0.104342	-0.230653	
150423	-0.224209	0.000000	-0.244898	0.000000	0.000000	0.000000	-0.026225	0.000000	0.000000	-0.053561	0.469178	0.000000	-0.028904	0.000000	0.158367	0.000000	0.000000	0.000000	-0.247974	0.132593	-0.600502	-0.264774	0.068129	0.395848	-0.037879	
150524	-0.068656	0.000000	-0.134241	0.000000	0.000000	0.000000	-0.037675	0.000000	0.000000	0.316111	0.148177	0.000000	0.002679	0.000000	-0.309110	0.000000	0.000000	0.000000	-0.091783	0.377371	-0.204605	0.152687	-0.101813	0.250678	-0.320775	
150625	-0.163937	0.000000	0.340046	0.000000	0.000000	0.000000	-0.162955	0.000000	0.000000	0.098432	-0.122674	0.000000	0.001745	0.000000	0.170902	0.000000	0.000000	0.000000	-0.070554	0.118085	0.367825	0.458171	0.327229	0.325694	-0.121006	
150726	0.000025	0.000000	0.007822	0.000000	0.000000	0.000000	0.000030	0.000000	0.000000	0.007811	0.004867	0.000000	0.000460	0.000000	0.005256	0.000000	0.000000	0.000000	-0.000007	0.007811	0.007646	0.003787	0.011120	0.008742	0.000033	
151223	0.050965	0.000000	-0.021903	0.000000	0.000000	0.000000	-0.014206	0.000000	0.000000	-0.266970	0.097338	0.000000	-0.084813	0.000000	-0.409859	0.000000	0.000000	0.000000	-0.014815	-0.234166	-0.033904	-0.143935	0.421661	-0.130110	-0.338854	
151526	-0.059011	0.000000	-0.144390	0.000000	0.000000	0.000000	-0.011643	0.000000	0.000000	0.073219	0.247163	0.000000	0.085085	0.000000	0.126024	0.000000	0.000000	0.000000	-0.162664	-0.262450	-0.131158	0.106935	0.221217	-0.389539	-0.100626	
151627	-0.204164	0.000000	0.342040	0.000000	0.000000	0.000000	-0.016081	0.000000	0.000000	-0.063745	-0.316224	0.000000	-0.018065	0.000000	0.187534	0.000000	0.000000	0.000000	-0.000628	0.024355	-0.313606	0.119854	-0.584020	-0.017961	0.082681	
151728	-0.014978	0.000000	0.242330	0.000000	0.000000	0.000000	-0.003220	0.000000	0.000000	0.002216	0.103077	0.000000	-0.252183	0.000000	0.322373	0.000000	0.000000	0.000000	-0.150296	-0.138507	-0.159645	-0.021433	-0.580837	-0.321078	-0.104434	
152831	-0.009166	0.000000	-0.039463	0.000000	0.000000	0.000000	-0.010819	0.000000	0.000000	0.002402	-0.124476	0.000000	-0.096482	0.000000	-0.099324	0.000000	0.000000	0.000000	-0.001709	0.005514	0.013478	-0.167493	0.581596	-0.067637	-0.014643	
153025	-0.089501	0.000000	-0.101218	0.000000	0.000000	0.000000	-0.025130	0.000000	0.000000	0.032847	0.265229	0.000000	0.000887	0.000000	0.413830	0.000000	0.000000	0.000000	-0.085145	0.057544	0.029935	0.153572	0.225596	0.288633	-0.087292	
153429	-0.167136	0.000000	0.030023	0.000000	0.000000	0.000000	-0.052010	0.000000	0.000000	-0.068923	-0.229421	0.000000	0.004000	0.000000	-0.196282	0.000000	0.000000	0.000000	-0.061062	0.089872	-0.193212	-0.238221	0.246515	0.249150	-0.057200	
153833	-0.271616	0.000000	0.255232	0.000000	0.000000	0.000000	-0.003415	0.000000	0.000000	0.020082	-0.223466	0.000000	-0.242803	0.000000	-0.267180	0.000000	0.000000	0.000000	-0.012412	0.063892	0.354630	0.034741	0.644180	0.148653	-0.086022	
154431	-0.031067	0.000000	0.267446	0.000000	0.000000	0.000000	-0.015460	0.000000	0.000000	-0.004797	0.255793	0.000000	-0.165033	0.000000	0.000364	0.000000	0.000000	0.000000	-0.018662	0.018347	0.098103	0.178883	-0.097364	-0.154168	0.015037	
154734	0.000019	0.000000	0.007795	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007813	0.006137	0.000000	0.000212	0.000000	0.008590	0.000000	0.000000	0.000000	-0.000001	0.007813	0.007642	0.007795	0.007960	0.007920	-0.000007	
154835	-0.004674	0.000000	-0.232382	0.000000	0.000000	0.000000	-0.005673	0.000000	0.000000	0.013740	-0.022210	0.000000	-0.631387	0.000000	0.323817	0.000000	0.000000	0.000000	0.023000	0.019749	0.084186	0.030727	-1.044909	0.060216	-0.047931	
154936	0.038734	0.000000	-0.299330	0.000000	0.000000	0.000000	-0.089608	0.000000	0.000000	0.080828	0.015062	0.000000	-0.716150	0.000000	-0.623269	0.000000	0.000000	0.000000	-0.248449	-0.112100	-0.271573	0.322591	0.858472	-0.567541	-0.178793	
155231	-0.099236	0.000000	0.095105	0.000000	0.000000	0.000000	-0.041318	0.000000	0.000000	-0.064797	0.097317	0.000000	-0.390435	0.000000	0.292107	0.000000	0.000000	0.000000	-0.042144	0.139505	0.038870	-0.149894	-0.835829	0.271536	-0.110681	
155635	-0.212650	0.000000	0.456019	0.000000	0.000000	0.000000	0.000655	0.000000	0.000000	-0.033125	-0.085105	0.000000	-0.302709	0.000000	-0.400145	0.000000	0.000000	0.000000	-0.011586	0.068686	0.397760	-0.064777	0.549675	0.073976	-0.176831	
156233	-0.004900	0.000000	-0.022928	0.000000	0.000000	0.000000	-0.010413	0.000000	0.000000	0.084992	-0.148504	0.000000	-0.102014	0.000000	0.040702	0.000000	0.000000	0.000000	-0.023004	0.074967	-0.043151	-0.108884	-0.376601	-0.094096	0.086901	
156637	-0.268090	0.000000	-0.661685	0.000000	0.000000	0.000000	-0.013008	0.000000	0.000000	-0.059496	0.267601	0.000000	-0.292275	0.000000	0.219588	0.000000	0.000000	0.000000	-0.135713	0.262895	0.747784	-0.093830	-0.522087	0.305286	-0.100896	
157336	-0.000072	0.000000	0.007280	0.000000	0.000000	0.000000	-0.000125	0.000000	0.000000	0.007757	0.021156	0.000000	0.000242	0.000000	0.020710	0.000000	0.000000	0.000000	0.000061	0.007785	-0.003949	0.019411	-0.047295	-0.005027	0.000152	
157437	-0.075740	0.000000	0.004227	0.000000	0.000000	0.000000	-0.000988	0.000000	0.000000	0.005649	-0.303868	0.000000	0.000494	0.000000	0.186293	0.000000	0.000000	0.000000	-0.162265	-0.020083	0.087056	-0.048980	0.166052	-0.501865	-0.002866	
158035	0.004311	0.000000	0.000696	0.000000	0.000000	0.000000	-0.016051	0.000000	0.000000	0.029354	0.110552	0.000000	0.040714	0.000000	0.035638	0.000000	0.000000	0.000000	-0.000186	0.009231	-0.130861	-0.255345	-0.461684	-0.010524	0.007586	
158136	-0.100610	0.000000	-0.203670	0.000000	0.000000	0.000000	0.002263	0.000000	0.000000	0.033446	-0.210248	0.000000	-0.244228	0.000000	-0.315588	0.000000	0.000000	0.000000	-0.148897	0.111430	0.157372	0.107787	0.425061	0.374188	-0.086394	
158540	-0.076614	0.000000	-0.169160	0.000000	0.000000	0.000000	-0.128342	0.000000	0.000000	0.004677	-0.013593	0.000000	-0.421942	0.000000	0.250381	0.000000	0.000000	0.000000	-0.055409	0.008877	0.131405	0.244523	-0.727929	-0.286787	-0.034079	
159138	-0.041212	0.000000	0.047678	0.000000	0.000000	0.000000	-0.042255	0.000000	0.000000	0.136802	0.149868	0.000000	-0.066123	0.000000	0.304947	0.000000	0.000000	0.000000	-0.002495	0.037898	0.069282	0.240071	0.340584	0.008620	-0.134873	
159239	-0.106914	0.000000	-0.117402	0.000000	0.000000	0.000000	-0.005980	0.000000	0.000000	0.080038	0.083869	0.000000	0.189967	0.000000	0.481509	0.000000	0.000000	0.000000	-0.016639	-0.085845	0.282210	0.126875	-0.307727	-0.163109	-0.166144	
159340	-0.111490	0.000000	-0.475130	0.000000	0.000000	0.000000	-0.016912	0.000000	0.000000	0.022590	0.096574	0.000000	-0.176521	0.000000	-0.299428	0.000000	0.000000	0.000000	-0.110790	-0.017954	-0.413401	-0.248610	0.545156	0.353716	-0.028836	
159441	-0.078886	0.000000	0.014801	0.000000	0.000000	0.000000	0.007296	0.000000	0.000000	0.003641	-0.214857	0.000000	-0.012671	0.000000	0.310945	0.000000	0.000000	0.000000	-0.037223	0.013270	0.000605	-0.220546	0.291182	0.229976	-0.026769	
160123	-0.051424	0.000000	-0.053918	0.000000	0.000000	0.000000	-0.044947	0.000000	0.000000	-0.068180	0.210692	0.000000	0.074668	0.000000	0.181077	0.000000	0.000000	0.000000	-0.278005	-0.249704	-0.138998	-0.247867	-0.219949	-0.529467	-0.054475	
160830	-0.027686	0.000000	-0.095569	0.000000	0.000000	0.000000	-0.110498	0.000000	0.000000	-0.120817	-0.111450	0.000000	-0.115849	0.000000	0.291519	0.000000	0.000000	0.000000	0.001314	0.013892	0.177854	0.331695	-0.421149	-0.022581	-0.013063	
161327	-0.004160	0.000000	0.017554	0.000000	0.000000	0.000000	-0.004089	0.000000	0.000000	-0.036401	0.012431	0.000000	0.100308	0.000000	-0.040679	0.000000	0.000000	0.000000	-0.365400	-0.316673	0.086747	-0.107397	0.280780	-0.452900	-0.070766	
161630	-0.024803	0.000000	-0.165248	0.000000	0.000000	0.000000	-0.002752	0.000000	0.000000	-0.034720	0.215107	0.000000	-0.168402	0.000000	-0.322159	0.000000	0.000000	0.000000	-0.245072	0.328987	-0.205559	-0.075530	0.571184	0.494460	-0.160776	
161731	-0.010029	0.000000	0.021165	0.000000	0.000000	0.000000	-0.000246	0.000000	0.000000	0.006428	0.192551	0.000000	-0.016215	0.000000	-0.056160	0.000000	0.000000	0.000000	-0.001755	0.004971	0.020870	0.031322	0.469862	0.069495	0.009351	
162026	-0.109421	0.000000	0.224056	0.000000	0.000000	0.000000	-0.042931	0.000000	0.000000	-0.050177	-0.112117	0.000000	0.123951	0.000000	-0.147422	0.000000	0.000000	0.000000	-0.062755	0.086567	0.084460	-0.221857	0.264143	0.299117	-0.052632	
162228	-0.011294	0.000000	-0.031909	0.000000	0.000000	0.000000	-0.005996	0.000000	0.000000	0.013261	0.005492	0.000000	-0.047088	0.000000	-0.312485	0.000000	0.000000	0.000000	-0.025434	0.026296	-0.104592	0.039968	0.421331	0.141511	-0.092276	
162329	-0.180618	0.000000	-0.277902	0.000000	0.000000	0.000000	-0.007283	0.000000	0.000000	0.014211	0.479049	0.000000	-0.010596	0.000000	-0.336540	0.000000	0.000000	0.000000	-0.171990	0.053578	0.114154	0.060401	-0.220156	0.421479	-0.055249	
162733	-0.043139	0.000000	0.094270	0.000000	0.000000	0.000000	-0.010629	0.000000	0.000000	-0.019898	-0.232907	0.000000	0.000742	0.000000	-0.005978	0.000000	0.000000	0.000000	-0.023363	-0.019745	-0.015118	-0.121546	0.313986	-0.123743	-0.025541	
163129	-0.062080	0.000000	0.009559	0.000000	0.000000	0.000000	-0.005266	0.000000	0.000000	0.044964	-0.091053	0.000000	-0.662053	0.000000	0.224920	0.000000	0.000000	0.000000	0.000967	-0.040534	-0.335411	-0.073331	-1.229290	0.040385	0.043748	
163331	-0.045092	0.000000	-0.243784	0.000000	0.000000	0.000000	-0.110465	0.000000	0.000000	0.088717	0.145779	0.000000	-0.123780	0.000000	-0.101254	0.000000	0.000000	0.000000	-0.042217	0.067158	-0.273622	-0.273529	0.529075	-0.198943	0.025322	
163432	-0.035548	0.000000	0.081383	0.000000	0.000000	0.000000	-0.042517	0.000000	0.000000	0.127743	-0.043581	0.000000	-0.478753	0.000000	0.369077	0.000000	0.000000	0.000000	-0.007803	0.043615	-0.115073	-0.200237	-0.867568	-0.063416	0.002437	
163836	-0.028882	0.000000	0.044677	0.000000	0.000000	0.000000	-0.081402	0.000000	0.000000	-0.122072	-0.027522	0.000000	0.132106	0.000000	0.024172	0.000000	0.000000	0.000000	-0.449968	0.166734	-0.180290	-0.301194	-0.009574	0.648163	-0.088873	
164030	-0.174898	0.000000	-0.327977	0.000000	0.000000	0.000000	-0.054753	0.000000	0.000000	0.136118	0.040878	0.000000	-0.558788	0.000000	-0.478365	0.000000	0.000000	0.000000	-0.001866	-0.011508	-0.378564	-0.227369	0.840204	0.040889	-0.083005	
164131	-0.000012	0.000000	0.008013	0.000000	0.000000	0.000000	0.000006	0.000000	0.000000	0.007620	0.009453	0.000000	0.000004	0.000000	0.007185	0.000000	0.000000	0.000000	0.000034	0.007620	0.012458	0.009445	0.024349	0.006953	0.002456	
164939	-0.299069	0.000000	-0.427682	0.000000	0.000000	0.000000	-0.055226	0.000000	0.000000	0.069495	-0.490180	0.000000	-0.116781	0.000000	-0.467047	0.000000	0.000000	0.000000	-0.040231	-0.046948	0.010200	0.235001	0.138053	-0.235781	-0.129782	
165032	-0.309068	0.000000	-0.035548	0.000000	0.000000	0.000000	-0.016011	0.000000	0.000000	0.177099	-0.383666	0.000000	-0.001349	0.000000	0.077574	0.000000	0.000000	0.000000	-0.290138	0.337276	0.070442	0.094494	-0.021021	0.308264	-0.408793	
165840	-0.225421	0.000000	0.397415	0.000000	0.000000	0.000000	-0.027250	0.000000	0.000000	0.144363	-0.112866	0.000000	-0.279651	0.000000	-0.152015	0.000000	0.000000	0.000000	-0.002297	0.066360	0.398071	0.171966	0.488928	0.086201	-0.128152	
166438	0.071505	0.000000	0.423479	0.000000	0.000000	0.000000	0.023516	0.000000	0.000000	0.102716	0.214018	0.000000	-0.603689	0.000000	0.878255	0.000000	0.000000	0.000000	0.067797	0.107090	0.226485	0.355746	-0.278319	0.343803	-0.300214	
167036	-0.033455	0.000000	-0.187380	0.000000	0.000000	0.000000	-0.050343	0.000000	0.000000	-0.113934	-0.153089	0.000000	-0.279345	0.000000	-0.563195	0.000000	0.000000	0.000000	-0.002713	0.017512	-0.086940	0.395867	0.659849	-0.023731	-0.099169	
167743	-0.020066	0.000000	-0.221982	0.000000	0.000000	0.000000	-0.023591	0.000000	0.000000	0.067597	-0.050786	0.000000	-0.413993	0.000000	-0.324293	0.000000	0.000000	0.000000	-0.012402	0.060349	-0.113806	-0.113189	0.765570	-0.102863	-0.009713	
168341	-0.053769	0.000000	-0.322037	0.000000	0.000000	0.000000	-0.146143	0.000000	0.000000	0.327603	-0.015961	0.000000	-0.375137	0.000000	-0.043706	0.000000	0.000000	0.000000	0.000004	0.008267	-0.293987	-0.390553	0.714420	0.000212	0.053119	
169343	0.008471	0.000000	0.361609	0.000000	0.000000	0.000000	-0.204121	0.000000	0.000000	0.019710	0.262341	0.000000	-0.044103	0.000000	-0.010604	0.000000	0.000000	0.000000	-0.049881	0.010348	0.450816	0.486615	0.488642	-0.213110	0.025494	
169444	-0.060984	0.000000	-0.227364	0.000000	0.000000	0.000000	-0.043741	0.000000	0.000000	-0.019690	-0.145177	0.000000	-0.304276	0.000000	0.108814	0.000000	0.000000	0.000000	-0.036188	-0.062392	0.094998	0.085303	0.546734	0.214327	0.052413	
170934	-0.004286	0.000000	-0.041911	0.000000	0.000000	0.000000	-0.004514	0.000000	0.000000	0.010109	0.003962	0.000000	-0.091815	0.000000	-0.029938	0.000000	0.000000	0.000000	-0.006681	0.010186	-0.087980	-0.099957	0.491586	-0.123545	0.004734	
171633	-0.070592	0.000000	-0.006982	0.000000	0.000000	0.000000	-0.004014	0.000000	0.000000	0.018390	-0.163527	0.000000	-0.331617	0.000000	-0.128085	0.000000	0.000000	0.000000	-0.048154	0.104474	0.164262	0.035685	0.594543	0.307528	-0.057276	
172029	-0.019509	0.000000	0.067129	0.000000	0.000000	0.000000	-0.008741	0.000000	0.000000	0.073332	-0.053658	0.000000	-0.334776	0.000000	0.080914	0.000000	0.000000	0.000000	-0.197369	-0.298526	0.115593	-0.085879	0.769128	0.283330	0.028994	
172130	-0.034891	0.000000	0.408950	0.000000	0.000000	0.000000	0.019556	0.000000	0.000000	0.051353	0.336837	0.000000	-0.315189	0.000000	0.337306	0.000000	0.000000	0.000000	-0.223110	0.108237	0.082055	0.284691	-0.388020	0.517989	-0.068964	
172332	0.058854	0.000000	-0.197582	0.000000	0.000000	0.000000	-0.373163	0.000000	0.000000	0.108139	0.161583	0.000000	-0.021723	0.000000	0.084358	0.000000	0.000000	0.000000	-0.128128	-0.059990	0.021803	0.585552	-0.631374	-0.292714	-0.073451	
172534	0.033101	0.000000	-0.487921	0.000000	0.000000	0.000000	-0.229035	0.000000	0.000000	0.066235	-0.157824	0.000000	-0.612931	0.000000	0.707375	0.000000	0.000000	0.000000	-0.010191	0.024475	0.109564	0.561832	-0.612898	0.186303	-0.223223	
172938	-0.078978	0.000000	-0.486800	0.000000	0.000000	0.000000	-0.003111	0.000000	0.000000	-0.121130	0.474061	0.000000	0.035508	0.000000	0.155910	0.000000	0.000000	0.000000	0.013932	-0.057819	-0.046155	0.183689	0.087521	0.095500	0.097348	
173334	-0.053848	0.000000	-0.167132	0.000000	0.000000	0.000000	-0.071091	0.000000	0.000000	-0.019399	0.050398	0.000000	0.020137	0.000000	-0.298743	0.000000	0.000000	0.000000	-0.261041	-0.025674	-0.339862	-0.358672	0.206757	-0.469803	-0.043896	
173435	-0.270040	0.000000	0.253769	0.000000	0.000000	0.000000	-0.000731	0.000000	0.000000	-0.033141	-0.317790	0.000000	-0.124438	0.000000	-0.242022	0.000000	0.000000	0.000000	-0.036776	-0.188927	0.401377	0.033872	0.480530	0.155753	0.151519	
173536	-0.007254	0.000000	0.004252	0.000000	0.000000	0.000000	-0.005609	0.000000	0.000000	0.094983	0.004331	0.000000	-0.138616	0.000000	-0.315597	0.000000	0.000000	0.000000	-0.012978	-0.159937	-0.054903	-0.079567	0.728690	0.185945	0.173491	
173940	0.014698	0.000000	-0.023067	0.000000	0.000000	0.000000	-0.009800	0.000000	0.000000	-0.019097	0.104995	0.000000	-0.351966	0.000000	-0.457909	0.000000	0.000000	0.000000	0.000435	0.018001	-0.110360	-0.100040	0.787271	0.036671	-0.127163	
175035	0.011206	0.000000	0.092527	0.000000	0.000000	0.000000	-0.000349	0.000000	0.000000	-0.004569	0.084189	0.000000	-0.438585	0.000000	-0.591378	0.000000	0.000000	0.000000	-0.001712	0.033093	-0.025045	-0.052662	0.846166	0.070207	-0.221198	
175439	-0.024773	0.000000	0.024409	0.000000	0.000000	0.000000	-0.024614	0.000000	0.000000	-0.094795	-0.108905	0.000000	-0.002152	0.000000	-0.402188	0.000000	0.000000	0.000000	-0.069808	-0.116319	-0.028878	-0.152777	0.590588	-0.330324	-0.140149	
176542	0.002677	0.000000	0.002262	0.000000	0.000000	0.000000	-0.003494	0.000000	0.000000	0.008509	0.037558	0.000000	0.025073	0.000000	-0.125422	0.000000	0.000000	0.000000	-0.002803	0.008477	-0.002208	0.086786	0.294921	0.080235	-0.005825	
177645	-0.012272	0.000000	-0.021125	0.000000	0.000000	0.000000	-0.015594	0.000000	0.000000	0.046542	-0.048344	0.000000	-0.257539	0.000000	-0.274573	0.000000	0.000000	0.000000	-0.127410	0.108302	0.006358	-0.165128	0.615077	-0.347741	-0.006796	
177746	0.002694	0.000000	-0.013743	0.000000	0.000000	0.000000	-0.018290	0.000000	0.000000	0.001277	0.013608	0.000000	-0.177176	0.000000	0.088216	0.000000	0.000000	0.000000	-0.038203	-0.009768	-0.039399	0.090023	0.673419	0.203352	-0.010007	
178142	-0.296726	0.000000	-0.741977	0.000000	0.000000	0.000000	-0.344508	0.000000	0.000000	0.144952	0.415266	0.000000	-0.233298	0.000000	0.159538	0.000000	0.000000	0.000000	-0.013528	-0.071535	-0.383992	0.434841	0.511475	-0.137633	-0.075865	
178748	-0.024648	0.000000	-0.312573	0.000000	0.000000	0.000000	-0.121796	0.000000	0.000000	-0.031491	-0.103308	0.000000	-0.275588	0.000000	0.340426	0.000000	0.000000	0.000000	-0.040713	-0.016670	0.202100	-0.407589	-0.465141	-0.226599	-0.074388	
178849	-0.026318	0.000000	0.070288	0.000000	0.000000	0.000000	-0.013089	0.000000	0.000000	0.050353	-0.056125	0.000000	0.091783	0.000000	0.101778	0.000000	0.000000	0.000000	-0.272014	0.248726	-0.074429	0.091462	0.631042	0.331713	-0.048639	
178950	-0.444540	0.000000	0.140486	0.000000	0.000000	0.000000	-0.136433	0.000000	0.000000	-0.086158	0.162480	0.000000	-0.166981	0.000000	-0.179798	0.000000	0.000000	0.000000	-0.099240	-0.044390	0.730279	0.485640	-0.097633	0.326987	0.010447	
992774	-0.101850	0.000000	0.015455	0.000000	0.000000	0.000000	0.000159	0.000000	0.000000	0.008351	-0.161517	0.000000	-0.407907	0.000000	0.223421	0.000000	0.000000	0.000000	-0.204377	-0.052492	-0.208357	-0.005364	-0.763324	0.404524	-0.000534	
994273	-0.131220	0.000000	0.063028	0.000000	0.000000	0.000000	-0.032651	0.000000	0.000000	-0.045522	0.299697	0.000000	-0.161866	0.000000	0.017405	0.000000	0.000000	0.000000	-0.008132	-0.015964	0.258170	0.173540	-0.428879	0.080322	0.042051	
