Subject	VOI	x	y	z	Size	
100307	WM	-38.000000	12.000000	30.000000	257.000000	
100408	WM	-38.807018	14.853801	31.766082	171.000000	
101006	WM	-42.080000	9.952000	27.848000	250.000000	
101107	WM	-40.000000	10.000000	40.000000	257.000000	
101309	WM	-36.331492	7.403315	27.392265	181.000000	
101410	WM	-46.000000	8.000000	28.000000	257.000000	
101915	WM	-37.898305	6.008475	28.076271	236.000000	
102008	WM	-38.031250	2.000000	36.000000	256.000000	
102311	WM	-48.000000	2.000000	34.000000	257.000000	
102816	WM	-36.146939	7.861224	32.089796	245.000000	
103111	WM	-39.432432	1.981982	31.936937	222.000000	
103414	WM	-40.087302	6.063492	26.087302	252.000000	
103515	WM	-40.048000	9.840000	31.912000	250.000000	
103818	WM	-40.625592	12.398104	32.056872	211.000000	
104820	WM	-39.952569	4.063241	36.079051	253.000000	
105014	WM	-34.670807	2.409938	32.807453	161.000000	
105115	WM	-36.627803	3.623318	33.704036	223.000000	
105216	WM	-38.007843	10.031373	24.039216	255.000000	
106016	WM	-39.946903	8.008850	27.584071	226.000000	
106319	WM	-44.958084	-0.742515	19.832335	167.000000	
106521	WM	-44.000000	2.000000	38.000000	257.000000	
107321	WM	-46.115226	2.016461	32.213992	243.000000	
107422	WM	-38.000000	2.000000	30.000000	257.000000	
108121	WM	-40.000000	6.000000	38.000000	257.000000	
108323	WM	-38.071146	4.063241	30.055336	253.000000	
108525	WM	-40.136546	15.919679	29.855422	249.000000	
108828	WM	-41.066667	6.346667	28.080000	150.000000	
109123	WM	-34.200000	4.047619	36.323810	210.000000	
109325	WM	-40.627907	-3.581395	26.883721	172.000000	
110411	WM	-31.568182	0.681818	26.261364	176.000000	
111312	WM	-40.000000	6.031250	26.000000	256.000000	
111413	WM	-34.787879	8.161616	29.464646	198.000000	
111716	WM	-42.015686	10.039216	33.960784	255.000000	
113215	WM	-36.331839	9.721973	28.511211	223.000000	
113619	WM	-38.039683	8.000000	30.119048	252.000000	
113922	WM	-44.000000	12.000000	24.000000	257.000000	
114419	WM	-34.185022	0.193833	32.519824	227.000000	
114924	WM	-38.944444	5.740741	33.814815	108.000000	
115320	WM	-46.055556	3.968254	21.992063	252.000000	
116524	WM	-32.256198	4.198347	27.909091	242.000000	
117122	WM	-38.810811	8.172973	26.659459	185.000000	
117324	WM	-44.000000	6.000000	24.000000	257.000000	
118528	WM	-41.905213	11.829384	31.838863	211.000000	
118730	WM	-39.968504	10.039370	30.031496	254.000000	
118932	WM	-38.047431	10.000000	29.897233	253.000000	
119833	WM	-46.007843	6.047059	29.968627	255.000000	
120111	WM	-38.000000	8.000000	30.000000	257.000000	
120212	WM	-46.222222	2.777778	21.185185	54.000000	
120515	WM	-35.227586	8.331034	29.820690	145.000000	
121618	WM	-44.000000	16.000000	30.000000	257.000000	
