Subject	Action-to-Action	Action-to-LTM	Action-to-Perception	Action-to-Procedural	Action-to-WM	LTM-to-Action	LTM-to-LTM	LTM-to-Perception	LTM-to-Procedural	LTM-to-WM	Perception-to-Action	Perception-to-LTM	Perception-to-Perception	Perception-to-Procedural	Perception-to-WM	Procedural-to-Action	Procedural-to-LTM	Procedural-to-Perception	Procedural-to-Procedural	Procedural-to-WM	WM-to-Action	WM-to-LTM	WM-to-Perception	WM-to-Procedural	WM-to-WM	
103111	0.026079	0.000000	-0.008644	0.000000	0.000000	0.000000	0.001984	0.000000	0.000000	0.013356	-0.088360	0.000000	-0.121309	0.000000	0.083712	0.000000	0.000000	0.000000	-0.008662	-0.000722	0.123064	-0.053397	0.082560	0.080536	-0.004739	
103414	-0.131064	0.000000	-0.073616	0.000000	0.000000	0.000000	0.004593	0.000000	0.000000	0.007424	-0.220149	0.000000	-0.063477	0.000000	0.311386	0.000000	0.000000	0.000000	-0.048762	0.023709	0.304845	-0.008093	0.092467	0.242769	-0.020292	
103515	-0.224790	0.000000	-0.339203	0.000000	0.000000	0.000000	-0.001552	0.000000	0.000000	0.032441	0.279512	0.000000	-0.126397	0.000000	0.168913	0.000000	0.000000	0.000000	-0.025340	-0.069486	-0.379234	-0.039697	0.257997	0.119982	0.048983	
103818	-0.154556	0.000000	0.086234	0.000000	0.000000	0.000000	-0.059123	0.000000	0.000000	0.013235	-0.202923	0.000000	0.082003	0.000000	0.308824	0.000000	0.000000	0.000000	-0.101107	0.015461	0.319813	0.179303	0.039642	0.291037	-0.059485	
104820	0.067315	0.000000	-0.056627	0.000000	0.000000	0.000000	-0.323381	0.000000	0.000000	-0.265634	-0.159038	0.000000	-0.080131	0.000000	0.009357	0.000000	0.000000	0.000000	-0.002639	0.034126	0.091423	-0.559801	-0.322386	0.066318	-0.074842	
105014	-0.007810	0.000000	0.009607	0.000000	0.000000	0.000000	0.022771	0.000000	0.000000	0.052002	-0.015570	0.000000	-0.113794	0.000000	0.276263	0.000000	0.000000	0.000000	-0.125929	-0.080501	0.047325	-0.140653	0.201645	0.231284	0.005913	
105115	-0.071254	0.000000	-0.201226	0.000000	0.000000	0.000000	0.018201	0.000000	0.000000	-0.077708	0.335365	0.000000	0.063810	0.000000	0.547822	0.000000	0.000000	0.000000	-0.038580	-0.167345	-0.016246	0.150665	-0.353536	0.282863	-0.028835	
105216	-0.236237	0.000000	0.142217	0.000000	0.000000	0.000000	-0.171029	0.000000	0.000000	0.081405	-0.122678	0.000000	0.302880	0.000000	0.124385	0.000000	0.000000	0.000000	-0.171389	0.202792	0.334559	0.212645	-0.302215	0.552821	0.052974	
106016	0.029414	0.000000	0.008458	0.000000	0.000000	0.000000	-0.003772	0.000000	0.000000	-0.020636	-0.098817	0.000000	-0.071498	0.000000	0.316108	0.000000	0.000000	0.000000	-0.070899	-0.126923	0.055026	0.032530	0.238197	0.133602	0.024532	
106319	-0.120985	0.000000	0.231075	0.000000	0.000000	0.000000	-0.079358	0.000000	0.000000	0.192630	-0.403188	0.000000	0.120930	0.000000	0.250726	0.000000	0.000000	0.000000	-0.110327	0.267087	0.336092	0.214320	-0.269990	0.288698	-0.161565	
106521	-0.098239	0.000000	-0.053560	0.000000	0.000000	0.000000	0.065804	0.000000	0.000000	-0.272398	-0.612595	0.000000	-0.161799	0.000000	0.773654	0.000000	0.000000	0.000000	-0.008464	-0.150327	0.003137	-0.241155	-0.590028	-0.139327	-0.398508	
107321	-0.014981	0.000000	-0.313749	0.000000	0.000000	0.000000	0.018425	0.000000	0.000000	0.275341	-0.166301	0.000000	-0.611685	0.000000	-0.452250	0.000000	0.000000	0.000000	0.104876	0.383937	0.058163	0.110171	0.806193	0.170084	-0.529559	
107422	-0.265866	0.000000	0.099275	0.000000	0.000000	0.000000	-0.180594	0.000000	0.000000	0.262768	-0.041162	0.000000	0.067064	0.000000	0.021615	0.000000	0.000000	0.000000	-0.017863	0.209061	0.440281	0.341673	0.133216	0.249783	-0.210623	
108121	-0.192491	0.000000	-0.316592	0.000000	0.000000	0.000000	-0.120055	0.000000	0.000000	-0.142965	0.302843	0.000000	-0.047345	0.000000	0.256539	0.000000	0.000000	0.000000	0.042685	0.144413	-0.058504	0.146666	0.321932	-0.172036	0.068311	
108323	-0.259085	0.000000	0.082596	0.000000	0.000000	0.000000	-0.002182	0.000000	0.000000	0.009112	-0.103148	0.000000	0.051513	0.000000	0.210840	0.000000	0.000000	0.000000	-0.187714	0.141282	0.424363	0.004447	-0.258982	0.330891	-0.061087	
108525	-0.105006	0.000000	0.022550	0.000000	0.000000	0.000000	-0.065542	0.000000	0.000000	0.009017	0.224820	0.000000	-0.038645	0.000000	0.259873	0.000000	0.000000	0.000000	-0.431660	0.115223	-0.053433	0.233675	0.125122	0.637579	-0.014346	
108828	-0.145091	0.000000	-0.014129	0.000000	0.000000	0.000000	-0.053182	0.000000	0.000000	-0.046938	-0.211275	0.000000	-0.155139	0.000000	0.099432	0.000000	0.000000	0.000000	-0.060584	-0.061243	-0.369648	-0.217352	-0.240170	-0.353410	-0.037623	
109123	-0.020026	0.000000	-0.045561	0.000000	0.000000	0.000000	-0.053209	0.000000	0.000000	-0.108436	0.023716	0.000000	-0.102887	0.000000	0.146860	0.000000	0.000000	0.000000	-0.070450	-0.309089	-0.137121	0.109098	0.322664	0.285450	-0.001830	
109325	-0.143756	0.000000	-0.013466	0.000000	0.000000	0.000000	0.012226	0.000000	0.000000	-0.008113	-0.142233	0.000000	0.170063	0.000000	0.179230	0.000000	0.000000	0.000000	-0.078833	0.102936	0.383325	-0.054034	-0.182740	0.289681	-0.065697	
110411	-0.058822	0.000000	0.037543	0.000000	0.000000	0.000000	-0.043992	0.000000	0.000000	-0.022324	0.031975	0.000000	0.463649	0.000000	0.121546	0.000000	0.000000	0.000000	-0.524023	0.295860	0.249951	0.098264	0.060531	0.415009	0.116388	
111312	-0.018246	0.000000	-0.124194	0.000000	0.000000	0.000000	-0.008127	0.000000	0.000000	-0.032083	-0.101510	0.000000	0.030896	0.000000	0.387074	0.000000	0.000000	0.000000	-0.003551	-0.045438	0.169342	0.025243	-0.590246	0.033979	0.144609	
111413	-0.060864	0.000000	0.131879	0.000000	0.000000	0.000000	-0.232846	0.000000	0.000000	-0.212419	-0.145310	0.000000	0.132194	0.000000	0.006491	0.000000	0.000000	0.000000	-0.018827	-0.044621	0.198970	0.340706	0.041174	0.130656	0.005814	
111716	-0.039815	0.000000	0.386988	0.000000	0.000000	0.000000	0.001964	0.000000	0.000000	0.016082	0.043740	0.000000	-0.127530	0.000000	0.423602	0.000000	0.000000	0.000000	-0.003231	0.014408	-0.201318	-0.015136	-0.566709	-0.011798	0.017352	
113215	-0.123471	0.000000	0.223281	0.000000	0.000000	0.000000	0.093529	0.000000	0.000000	0.019169	-0.385007	0.000000	0.104433	0.000000	0.434815	0.000000	0.000000	0.000000	0.037607	-0.017011	0.345813	-0.092559	-0.031273	0.167283	-0.064182	
113619	-0.068626	0.000000	-0.165765	0.000000	0.000000	0.000000	-0.088163	0.000000	0.000000	0.028387	0.359350	0.000000	-0.034576	0.000000	0.238787	0.000000	0.000000	0.000000	-0.047628	0.018052	-0.229269	0.152624	0.198683	0.073044	-0.073776	
113922	0.010513	0.000000	0.127674	0.000000	0.000000	0.000000	-0.264670	0.000000	0.000000	-0.308883	-0.089224	0.000000	0.057458	0.000000	0.313264	0.000000	0.000000	0.000000	-0.068511	-0.114795	0.093536	0.144151	0.437664	0.086843	-0.022028	
114419	-0.097125	0.000000	-0.120663	0.000000	0.000000	0.000000	0.006005	0.000000	0.000000	-0.015426	0.428607	0.000000	-0.058549	0.000000	0.279181	0.000000	0.000000	0.000000	-0.127962	-0.203593	-0.438831	0.055745	0.123112	0.330171	-0.060515	
114924	-0.062541	0.000000	0.012187	0.000000	0.000000	0.000000	-0.233611	0.000000	0.000000	-0.195262	-0.033758	0.000000	-0.176813	0.000000	-0.088449	0.000000	0.000000	0.000000	-0.224522	-0.188268	0.276678	0.534869	0.193891	0.557862	0.004149	
115320	-0.092594	0.000000	-0.075987	0.000000	0.000000	0.000000	0.009566	0.000000	0.000000	0.158809	0.004962	0.000000	0.070537	0.000000	0.338742	0.000000	0.000000	0.000000	-0.136929	-0.233755	0.186842	-0.241244	-0.082639	0.299585	-0.002330	
116524	-0.136186	0.000000	0.136712	0.000000	0.000000	0.000000	-0.150277	0.000000	0.000000	0.230342	-0.057997	0.000000	0.071140	0.000000	0.036501	0.000000	0.000000	0.000000	-0.115920	0.219964	0.376912	0.347225	0.117720	0.355585	-0.102869	
117122	-0.052903	0.000000	0.052307	0.000000	0.000000	0.000000	-0.071198	0.000000	0.000000	0.030095	-0.289320	0.000000	0.096648	0.000000	0.328354	0.000000	0.000000	0.000000	-0.155340	0.035381	0.285361	0.172600	-0.358691	0.353657	-0.111463	
117324	-0.240643	0.000000	0.332645	0.000000	0.000000	0.000000	-0.021765	0.000000	0.000000	-0.023305	0.269823	0.000000	-0.173862	0.000000	0.487785	0.000000	0.000000	0.000000	-0.309730	-0.225103	-0.280728	0.128345	0.315293	0.433483	-0.116004	
118528	-0.007616	0.000000	-0.013861	0.000000	0.000000	0.000000	-0.001939	0.000000	0.000000	0.013916	-0.109535	0.000000	-0.067895	0.000000	0.376456	0.000000	0.000000	0.000000	-0.066809	0.025791	0.046722	0.061820	0.189038	0.231303	-0.091642	
118730	-0.102269	0.000000	-0.144732	0.000000	0.000000	0.000000	-0.015065	0.000000	0.000000	0.013252	-0.247550	0.000000	-0.110108	0.000000	0.472045	0.000000	0.000000	0.000000	-0.000702	0.005265	0.215823	0.027683	0.249603	-0.011452	-0.168513	
118932	-0.215355	0.000000	0.102607	0.000000	0.000000	0.000000	-0.066918	0.000000	0.000000	0.066989	-0.335504	0.000000	-0.000949	0.000000	0.610102	0.000000	0.000000	0.000000	-0.091267	0.058147	0.285451	0.200490	0.006728	0.171549	-0.183295	
119833	-0.047461	0.000000	0.009697	0.000000	0.000000	0.000000	0.049714	0.000000	0.000000	0.025241	0.146913	0.000000	-0.163815	0.000000	-0.046969	0.000000	0.000000	0.000000	-0.097992	-0.027451	-0.181013	-0.169220	0.243976	0.277994	0.012843	
120111	0.020295	0.000000	0.141845	0.000000	0.000000	0.000000	-0.202672	0.000000	0.000000	0.069317	-0.081613	0.000000	0.340527	0.000000	0.197126	0.000000	0.000000	0.000000	-0.062427	0.079176	0.118518	0.147448	0.257415	0.225490	-0.041806	
120212	-0.280707	0.000000	0.265662	0.000000	0.000000	0.000000	0.011705	0.000000	0.000000	0.014797	0.221314	0.000000	-0.027224	0.000000	0.213724	0.000000	0.000000	0.000000	-0.023502	-0.031410	-0.257471	-0.028280	-0.412042	0.145791	-0.012462	
120515	-0.209014	0.000000	0.171331	0.000000	0.000000	0.000000	-0.047560	0.000000	0.000000	0.005740	-0.101611	0.000000	-0.237707	0.000000	0.250612	0.000000	0.000000	0.000000	-0.120342	0.012363	0.345642	0.241843	0.340559	0.409693	-0.003225	
121618	-0.068294	0.000000	0.045076	0.000000	0.000000	0.000000	0.001715	0.000000	0.000000	0.004099	0.095861	0.000000	0.061211	0.000000	0.194276	0.000000	0.000000	0.000000	-0.099393	0.152728	0.116868	-0.006321	-0.142268	0.228633	-0.087152	
122317	-0.052431	0.000000	0.141211	0.000000	0.000000	0.000000	0.025912	0.000000	0.000000	0.165568	-0.227976	0.000000	0.283435	0.000000	0.563908	0.000000	0.000000	0.000000	-0.021596	-0.109802	0.187051	-0.151791	0.025298	0.102095	-0.045163	
122620	-0.403190	0.000000	0.233126	0.000000	0.000000	0.000000	-0.010823	0.000000	0.000000	0.026718	-0.435773	0.000000	-0.045913	0.000000	0.236755	0.000000	0.000000	0.000000	-0.175705	0.301320	0.494377	0.018826	0.169375	0.212129	-0.135657	
123117	-0.073424	0.000000	-0.058432	0.000000	0.000000	0.000000	0.049949	0.000000	0.000000	0.039733	0.107148	0.000000	0.105557	0.000000	0.290019	0.000000	0.000000	0.000000	-0.079978	-0.060127	0.093079	-0.178350	0.135243	0.290347	-0.009524	
123420	-0.014620	0.000000	0.318585	0.000000	0.000000	0.000000	-0.253984	0.000000	0.000000	-0.152861	0.183783	0.000000	-0.345696	0.000000	0.112660	0.000000	0.000000	0.000000	-0.290242	-0.124401	0.133818	-0.522717	-0.187284	-0.422162	-0.023151	
123925	-0.090597	0.000000	-0.051091	0.000000	0.000000	0.000000	0.037028	0.000000	0.000000	0.056581	0.361510	0.000000	-0.087133	0.000000	0.409662	0.000000	0.000000	0.000000	-0.044025	0.085899	0.023141	0.115740	0.212560	0.213772	-0.194053	
124220	0.026997	0.000000	0.129717	0.000000	0.000000	0.000000	-0.063854	0.000000	0.000000	-0.063549	-0.065317	0.000000	0.107462	0.000000	0.091703	0.000000	0.000000	0.000000	-0.069670	-0.085531	0.158751	0.252777	0.292507	0.325727	-0.002905	
124422	-0.150187	0.000000	-0.375105	0.000000	0.000000	0.000000	-0.017421	0.000000	0.000000	-0.029314	0.073664	0.000000	0.222920	0.000000	0.299987	0.000000	0.000000	0.000000	-0.115212	-0.293250	0.240901	0.050701	0.111075	0.349845	0.012119	
124826	-0.108167	0.000000	0.072733	0.000000	0.000000	0.000000	-0.167611	0.000000	0.000000	0.110385	-0.222308	0.000000	0.371027	0.000000	0.155879	0.000000	0.000000	0.000000	-0.092257	0.250669	0.374861	0.136585	0.025375	0.384984	-0.075861	
125525	-0.128201	0.000000	0.067917	0.000000	0.000000	0.000000	-0.005172	0.000000	0.000000	0.075494	-0.312408	0.000000	-0.010357	0.000000	0.161398	0.000000	0.000000	0.000000	-0.090282	0.293996	0.377077	0.094912	0.179921	0.373023	-0.155502	
126325	-0.132824	0.000000	-0.390760	0.000000	0.000000	0.000000	-0.077785	0.000000	0.000000	-0.038767	-0.167611	0.000000	-0.179523	0.000000	0.355086	0.000000	0.000000	0.000000	-0.015357	-0.045682	0.339383	0.230367	-0.069747	0.281943	-0.005370	
126628	-0.130356	0.000000	-0.014156	0.000000	0.000000	0.000000	-0.079659	0.000000	0.000000	0.208598	0.057650	0.000000	0.025534	0.000000	0.217529	0.000000	0.000000	0.000000	-0.002627	-0.134786	0.301620	0.162850	-0.034461	-0.126325	-0.185841	
127630	0.145578	0.000000	0.267601	0.000000	0.000000	0.000000	-0.004147	0.000000	0.000000	0.020164	-0.090559	0.000000	0.311691	0.000000	0.047467	0.000000	0.000000	0.000000	-0.220920	0.185259	-0.254175	0.042936	-0.132861	0.380735	-0.047911	
127933	-0.017613	0.000000	0.020397	0.000000	0.000000	0.000000	-0.077199	0.000000	0.000000	0.031995	-0.008405	0.000000	0.085886	0.000000	0.202687	0.000000	0.000000	0.000000	-0.202874	0.097185	0.092974	0.123320	-0.056069	0.497867	-0.067095	
128127	-1.012960	0.000000	-0.114123	0.000000	0.000000	0.000000	-0.028215	0.000000	0.000000	-0.031952	0.323544	0.000000	-0.335007	0.000000	0.409020	0.000000	0.000000	0.000000	-0.617905	0.724841	-0.462297	0.022272	0.393353	-0.125147	-0.046446	
128632	-0.199886	0.000000	0.077205	0.000000	0.000000	0.000000	-0.019039	0.000000	0.000000	-0.070280	0.242477	0.000000	-0.139816	0.000000	0.587129	0.000000	0.000000	0.000000	-0.237230	-0.228180	-0.036825	0.176039	-0.204185	0.287693	-0.148530	
129028	-0.227888	0.000000	0.140594	0.000000	0.000000	0.000000	0.069676	0.000000	0.000000	-0.013513	-0.360860	0.000000	0.013438	0.000000	0.417126	0.000000	0.000000	0.000000	-0.102765	0.139948	0.386285	-0.051174	-0.037050	0.222789	-0.112519	
130013	-0.232966	0.000000	-0.087438	0.000000	0.000000	0.000000	-0.008284	0.000000	0.000000	-0.052059	-0.347781	0.000000	0.078894	0.000000	0.275408	0.000000	0.000000	0.000000	0.009973	-0.203275	0.465904	-0.071552	-0.371528	-0.238218	-0.149206	
130316	-0.153764	0.000000	-0.210682	0.000000	0.000000	0.000000	-0.075385	0.000000	0.000000	0.342012	-0.113287	0.000000	0.071453	0.000000	0.051787	0.000000	0.000000	0.000000	-0.015343	0.246946	0.439922	0.332627	-0.306747	0.244518	-0.192168	
130922	-0.213661	0.000000	0.233829	0.000000	0.000000	0.000000	0.023506	0.000000	0.000000	0.059345	-0.284592	0.000000	0.333153	0.000000	0.317611	0.000000	0.000000	0.000000	-0.165006	-0.187342	0.396453	-0.048343	-0.026790	0.136465	0.085286	
131217	-0.116478	0.000000	0.204809	0.000000	0.000000	0.000000	-0.011404	0.000000	0.000000	0.025548	-0.051879	0.000000	-0.067492	0.000000	0.113472	0.000000	0.000000	0.000000	-0.292604	-0.038569	0.316956	0.279505	0.355576	0.593654	-0.037835	
131722	-0.002150	0.000000	0.143145	0.000000	0.000000	0.000000	-0.093620	0.000000	0.000000	0.174591	-0.069663	0.000000	0.410065	0.000000	0.152568	0.000000	0.000000	0.000000	-0.112070	0.284397	0.060441	0.138257	-0.153136	0.223102	-0.154477	
131924	-0.171454	0.000000	0.119713	0.000000	0.000000	0.000000	-0.054155	0.000000	0.000000	0.027585	-0.242820	0.000000	0.159809	0.000000	0.258047	0.000000	0.000000	0.000000	-0.084032	0.055636	0.389257	0.227003	-0.241425	0.574297	-0.064268	
133019	-0.191245	0.000000	0.068530	0.000000	0.000000	0.000000	-0.171765	0.000000	0.000000	0.125560	-0.028675	0.000000	-0.112493	0.000000	0.050712	0.000000	0.000000	0.000000	-0.143539	0.127967	0.370136	0.386061	0.159289	0.401595	-0.049956	
133625	-0.335105	0.000000	0.023867	0.000000	0.000000	0.000000	-0.049488	0.000000	0.000000	0.052373	-0.292544	0.000000	0.130125	0.000000	0.163019	0.000000	0.000000	0.000000	-0.120106	0.205148	0.748304	0.084967	-0.192956	0.327250	-0.119976	
133827	-0.181613	0.000000	-0.371425	0.000000	0.000000	0.000000	-0.056134	0.000000	0.000000	0.008394	0.249454	0.000000	0.148239	0.000000	0.468926	0.000000	0.000000	0.000000	0.008306	0.007083	-0.128975	0.083741	0.056774	0.135116	-0.048933	
133928	-0.000420	0.000000	-0.061767	0.000000	0.000000	0.000000	-0.068644	0.000000	0.000000	0.149397	-0.011769	0.000000	0.245316	0.000000	0.242392	0.000000	0.000000	0.000000	-0.088651	-0.224250	0.103859	-0.131826	-0.203095	0.211994	0.020985	
134324	-0.351018	0.000000	0.081235	0.000000	0.000000	0.000000	-0.025013	0.000000	0.000000	0.066125	-0.515093	0.000000	0.059416	0.000000	0.272511	0.000000	0.000000	0.000000	-0.033349	0.266939	0.630937	0.056800	-0.305756	0.252943	-0.218915	
135225	-0.071973	0.000000	0.019015	0.000000	0.000000	0.000000	-0.052796	0.000000	0.000000	0.091596	0.104090	0.000000	-0.292019	0.000000	0.113588	0.000000	0.000000	0.000000	-0.150324	0.230880	-0.115642	0.138291	0.171062	0.313577	-0.102382	
135528	-0.595202	0.000000	0.161323	0.000000	0.000000	0.000000	-0.259147	0.000000	0.000000	-0.025832	0.158636	0.000000	-0.025536	0.000000	0.154160	0.000000	0.000000	0.000000	-0.272574	-0.019584	0.118161	0.606248	0.263477	0.489854	-0.008254	
135932	-0.054262	0.000000	0.257713	0.000000	0.000000	0.000000	0.063054	0.000000	0.000000	-0.078580	-0.281874	0.000000	0.171881	0.000000	0.260982	0.000000	0.000000	0.000000	-0.032936	0.096580	0.186086	-0.188050	-0.445356	0.178459	-0.120859	
136227	-0.658317	0.000000	-0.334376	0.000000	0.000000	0.000000	-0.069978	0.000000	0.000000	-0.381262	-0.207470	0.000000	-0.285234	0.000000	0.083390	0.000000	0.000000	0.000000	-0.013876	0.243135	0.518932	-0.223709	0.419643	0.149291	-0.231657	
136833	-0.009156	0.000000	-0.164390	0.000000	0.000000	0.000000	-0.170629	0.000000	0.000000	0.162101	0.412957	0.000000	0.009940	0.000000	0.335457	0.000000	0.000000	0.000000	-0.044401	0.120541	0.007922	0.237203	0.188542	0.216337	-0.096179	
137027	-0.827709	0.000000	-0.271434	0.000000	0.000000	0.000000	-0.207001	0.000000	0.000000	0.086353	-0.316007	0.000000	-0.349879	0.000000	0.222404	0.000000	0.000000	0.000000	-0.101303	0.141540	0.679208	0.118531	0.622179	0.330946	-0.074430	
137128	-0.174489	0.000000	-0.192267	0.000000	0.000000	0.000000	0.001313	0.000000	0.000000	0.046642	0.159727	0.000000	-0.012975	0.000000	0.368962	0.000000	0.000000	0.000000	-0.151034	-0.279248	0.022948	-0.034869	0.291774	0.200137	0.006187	
137633	-0.177964	0.000000	-0.226701	0.000000	0.000000	0.000000	-0.073221	0.000000	0.000000	-0.024729	-0.003595	0.000000	-0.271285	0.000000	0.031499	0.000000	0.000000	0.000000	-0.015477	0.024876	0.386627	-0.271362	-0.211087	0.149235	-0.019523	
137936	-0.007925	0.000000	0.005210	0.000000	0.000000	0.000000	0.000129	0.000000	0.000000	-0.002298	0.053098	0.000000	-0.076250	0.000000	0.142293	0.000000	0.000000	0.000000	-0.015560	0.037912	-0.085672	-0.031189	0.212117	0.149978	-0.041740	
138231	-0.024878	0.000000	0.203155	0.000000	0.000000	0.000000	-0.228574	0.000000	0.000000	0.158660	-0.268482	0.000000	0.073609	0.000000	0.243982	0.000000	0.000000	0.000000	-0.042170	0.129427	0.296084	0.121004	0.098436	0.134998	-0.125104	
138534	0.009772	0.000000	0.039495	0.000000	0.000000	0.000000	0.022601	0.000000	0.000000	0.069224	-0.011167	0.000000	0.324606	0.000000	0.260280	0.000000	0.000000	0.000000	-0.002366	-0.014445	0.008208	-0.067949	0.336690	0.024705	0.078549	
139233	-0.024462	0.000000	-0.041418	0.000000	0.000000	0.000000	-0.055501	0.000000	0.000000	0.025147	-0.019710	0.000000	0.118580	0.000000	0.256130	0.000000	0.000000	0.000000	-0.025508	0.036598	0.101621	0.085024	0.031861	0.144189	-0.065605	
139637	-0.084676	0.000000	-0.149184	0.000000	0.000000	0.000000	-0.000364	0.000000	0.000000	0.007982	-0.101679	0.000000	-0.195893	0.000000	0.204121	0.000000	0.000000	0.000000	-0.062076	0.163373	0.271945	0.000532	0.137010	0.306264	-0.126826	
140117	-0.198514	0.000000	0.541775	0.000000	0.000000	0.000000	-0.075078	0.000000	0.000000	-0.074574	-0.200020	0.000000	0.155521	0.000000	-0.201531	0.000000	0.000000	0.000000	-0.112241	-0.070117	0.356056	0.385266	0.119582	0.341640	0.012391	
140420	-0.329579	0.000000	-0.079402	0.000000	0.000000	0.000000	0.013033	0.000000	0.000000	0.001077	0.595541	0.000000	-0.015979	0.000000	0.302558	0.000000	0.000000	0.000000	-0.060732	-0.032904	-0.396918	0.020875	0.156671	0.113970	-0.001513	
140824	0.000198	0.000000	0.007975	0.000000	0.000000	0.000000	0.000053	0.000000	0.000000	0.007909	-0.006353	0.000000	-0.001148	0.000000	0.025939	0.000000	0.000000	0.000000	-0.000156	0.007909	-0.005876	-0.000429	0.016512	0.026824	-0.001886	
140925	-0.135658	0.000000	0.307358	0.000000	0.000000	0.000000	0.006722	0.000000	0.000000	0.025685	0.169737	0.000000	-0.019486	0.000000	0.385373	0.000000	0.000000	0.000000	-0.113657	0.035289	-0.296876	0.209648	-0.298137	0.471854	-0.089709	
141422	-0.013113	0.000000	-0.249379	0.000000	0.000000	0.000000	-0.001142	0.000000	0.000000	-0.001536	0.486030	0.000000	0.059507	0.000000	0.389545	0.000000	0.000000	0.000000	-0.020340	-0.118033	-0.277441	0.009240	-0.095648	0.120932	0.069551	
141826	-0.262106	0.000000	-0.527853	0.000000	0.000000	0.000000	0.006841	0.000000	0.000000	0.016197	-0.248593	0.000000	-0.248668	0.000000	0.448227	0.000000	0.000000	0.000000	-0.048537	0.038927	0.297306	0.058434	0.174969	0.219885	-0.093255	
142828	-0.093868	0.000000	0.107897	0.000000	0.000000	0.000000	-0.180238	0.000000	0.000000	0.149422	-0.073623	0.000000	0.038015	0.000000	0.271527	0.000000	0.000000	0.000000	-0.160879	0.248175	0.232020	0.199538	0.104087	0.351350	-0.100073	
143325	-0.167162	0.000000	0.502606	0.000000	0.000000	0.000000	-0.053318	0.000000	0.000000	0.022485	0.337566	0.000000	-0.227026	0.000000	0.613060	0.000000	0.000000	0.000000	-0.118030	0.035511	-0.095266	0.123675	0.048024	0.421314	-0.184941	
144226	-0.017872	0.000000	-0.017318	0.000000	0.000000	0.000000	-0.159967	0.000000	0.000000	0.175752	0.160190	0.000000	0.110347	0.000000	0.397506	0.000000	0.000000	0.000000	-0.086925	0.175965	0.124890	0.166387	-0.018390	0.187062	-0.131773	
