Subject	VOI	x	y	z	Size	
149337	Action	-36.000000	-22.000000	51.968750	256.000000	
149539	Action	-42.710383	-18.262295	54.885246	183.000000	
149741	Action	-35.893333	-14.733333	54.840000	150.000000	
150423	Action	-34.340741	-20.785185	47.407407	135.000000	
150524	Action	-40.639535	-16.232558	58.686047	172.000000	
150625	Action	-42.460000	-12.010000	37.840000	200.000000	
150726	Action	-34.895522	-17.597015	45.358209	134.000000	
151223	Action	-41.959016	-14.213115	49.991803	244.000000	
151526	Action	-44.392157	-12.483660	54.287582	153.000000	
151627	Action	-37.912000	-19.856000	52.064000	250.000000	
151728	Action	-43.917526	-17.731959	45.907216	194.000000	
152831	Action	-43.010204	-20.244898	56.969388	196.000000	
153025	Action	-35.775401	-19.657754	45.636364	187.000000	
153429	Action	-42.165899	-16.018433	39.815668	217.000000	
153833	Action	-34.549296	-17.239437	56.521127	142.000000	
154431	Action	-37.570732	-15.619512	42.429268	205.000000	
154734	Action	-46.000000	-32.000000	48.000000	257.000000	
154835	Action	-39.920000	-16.834286	48.411429	175.000000	
154936	Action	-45.590476	-15.876190	49.685714	210.000000	
155231	Action	-40.079295	-17.947137	48.290749	227.000000	
155635	Action	-43.489583	-21.958333	51.989583	192.000000	
156233	Action	-36.000000	-27.929134	56.039370	254.000000	
156637	Action	-43.978723	-12.702128	55.765957	94.000000	
157336	Action	-37.611940	-20.000000	44.169154	201.000000	
157437	Action	-34.705882	-24.294118	63.558824	136.000000	
158035	Action	-37.789030	-15.645570	43.772152	237.000000	
158136	Action	-42.158879	-18.242991	47.467290	214.000000	
158540	Action	-43.829960	-20.048583	51.862348	247.000000	
159138	Action	-46.000000	-28.000000	48.000000	257.000000	
159239	Action	-40.240437	-13.519126	51.573770	183.000000	
159340	Action	-42.048780	-24.569106	57.691057	123.000000	
159441	Action	-42.670588	-16.517647	56.576471	170.000000	
160123	Action	-36.000000	-18.000000	44.000000	257.000000	
160830	Action	-28.526316	-16.671053	44.776316	152.000000	
161327	Action	-43.951807	-15.795181	55.807229	166.000000	
161630	Action	-38.226601	-18.758621	53.871921	203.000000	
161731	Action	-38.165414	-24.300752	61.834586	133.000000	
162026	Action	-36.000000	-22.000000	58.000000	257.000000	
162228	Action	-32.055118	-24.015748	52.062992	254.000000	
162329	Action	-43.192308	-24.048077	55.134615	208.000000	
162733	Action	-37.640777	-28.058252	61.145631	206.000000	
163129	Action	-40.000000	-16.000000	46.000000	257.000000	
163331	Action	-41.363636	-14.163636	53.363636	220.000000	
163432	Action	-41.735537	-20.074380	55.719008	242.000000	
163836	Action	-39.217877	-20.480447	58.424581	179.000000	
164030	Action	-45.870445	-17.967611	47.983806	247.000000	
164131	Action	-48.043165	-20.417266	54.172662	139.000000	
164939	Action	-42.096774	-22.467742	59.661290	124.000000	
165032	Action	-31.596413	-26.251121	46.448430	223.000000	
165840	Action	-32.547170	-27.679245	51.566038	106.000000	
166438	Action	-41.924812	-14.375940	58.075188	133.000000	
167036	Action	-46.468468	-12.774775	50.846847	111.000000	
167743	Action	-35.984375	-27.992188	57.976562	256.000000	
168341	Action	-36.620690	-15.887931	44.025862	232.000000	
169343	Action	-36.145161	-16.161290	55.983871	248.000000	
169444	Action	-44.636943	-12.382166	52.305732	157.000000	
170934	Action	-42.820809	-20.208092	56.462428	173.000000	
171633	Action	-41.968379	-17.952569	40.086957	253.000000	
172029	Action	-48.379747	-23.367089	50.936709	79.000000	
172130	Action	-34.000000	-26.000000	56.000000	257.000000	
172332	Action	-41.976471	-18.023529	37.984314	255.000000	
172534	Action	-32.000000	-28.000000	58.000000	257.000000	
172938	Action	-43.170213	-20.457447	54.925532	188.000000	
173334	Action	-44.410959	-6.123288	54.068493	146.000000	
173435	Action	-42.000000	-16.000000	44.000000	257.000000	
173536	Action	-36.369231	-16.523077	63.646154	130.000000	
173940	Action	-28.031915	-19.553191	46.021277	188.000000	
175035	Action	-36.063241	-20.015810	46.063241	253.000000	
175439	Action	-42.843243	-14.162162	52.778378	185.000000	
176542	Action	-41.205607	-24.037383	57.327103	214.000000	
177645	Action	-43.521739	-22.086957	55.521739	230.000000	
177746	Action	-42.265560	-24.224066	52.024896	241.000000	
178142	Action	-27.188406	-23.260870	54.405797	138.000000	
178748	Action	-42.055556	-12.119048	48.007937	252.000000	
178849	Action	-37.871486	-22.016064	57.823293	249.000000	
178950	Action	-36.350000	-26.025000	56.125000	240.000000	
992774	Action	-46.016194	-16.072874	48.129555	247.000000	
994273	Action	-36.000000	-18.000000	48.000000	257.000000	
