-0.36087,0,-0.10729,0,0.45264
0,-0.89787,0,0,0.32288
0.17232,0,-0.78274,0,0.1209
0,0,0,-0.64847,0.13741
0,-0.21348,-0.12553,0.082845,-1.8474
