Subject	VOI	x	y	z	Size	
145531	LTM	-59.011236	-44.179775	-10.842697	178.000000	
145834	LTM	-63.409091	-39.931818	-5.477273	88.000000	
146331	LTM	-60.425532	-38.255319	-5.702128	47.000000	
146432	LTM	-58.438095	-34.685714	-10.019048	105.000000	
147030	LTM	-54.128755	-41.879828	-11.570815	233.000000	
147737	LTM	-61.560606	-34.166667	-1.166667	132.000000	
148032	LTM	-58.353846	-27.646154	-8.661538	130.000000	
148335	LTM	-63.386139	-32.613861	-6.415842	101.000000	
148840	LTM	-61.742857	-33.828571	-12.642857	140.000000	
148941	LTM	-62.396825	-33.809524	-3.206349	126.000000	
149337	LTM	-58.043243	-32.075676	-10.551351	185.000000	
149539	LTM	-61.122449	-46.224490	-4.612245	98.000000	
149741	LTM	-60.561404	-40.245614	-3.473684	57.000000	
150423	LTM	-53.345029	-39.660819	-14.058480	171.000000	
150524	LTM	-62.393617	-27.797872	-5.851064	188.000000	
150625	LTM	-59.256637	-43.840708	-5.867257	226.000000	
151223	LTM	-62.298507	-34.940299	-7.298507	134.000000	
151526	LTM	-62.417112	-29.754011	-7.839572	187.000000	
151627	LTM	-58.090909	-31.022727	1.613636	88.000000	
151728	LTM	-62.870370	-41.092593	-5.240741	108.000000	
152831	LTM	-51.090909	-31.200000	-2.909091	110.000000	
153025	LTM	-60.193103	-33.172414	-10.827586	145.000000	
153429	LTM	-60.385185	-35.555556	-11.822222	135.000000	
153833	LTM	-56.578680	-28.365482	-4.243655	197.000000	
154431	LTM	-56.046512	-31.906977	-9.441860	43.000000	
154734	LTM	-60.571429	-35.534392	-11.470899	189.000000	
154835	LTM	-58.910569	-34.504065	-5.609756	123.000000	
155231	LTM	-62.666667	-40.933333	-2.866667	30.000000	
155635	LTM	-57.500000	-39.384615	-8.250000	104.000000	
156233	LTM	-55.044776	-37.000000	-6.641791	134.000000	
156637	LTM	-63.240310	-29.767442	-7.162791	129.000000	
157336	LTM	-62.393617	-37.925532	1.755319	188.000000	
158035	LTM	-52.494845	-31.546392	-13.216495	97.000000	
158136	LTM	-59.222222	-40.722222	-9.166667	36.000000	
158540	LTM	-60.915254	-33.988701	0.316384	177.000000	
159138	LTM	-61.163636	-37.418182	-9.745455	55.000000	
159239	LTM	-59.857143	-42.000000	-12.250000	56.000000	
159340	LTM	-65.111111	-33.333333	-4.888889	9.000000	
159441	LTM	-57.312977	-38.763359	-7.312977	131.000000	
160123	LTM	-59.198113	-33.679245	-13.594340	212.000000	
160830	LTM	-62.105263	-29.684211	-11.736842	38.000000	
161327	LTM	-61.478261	-36.869565	-10.130435	46.000000	
161630	LTM	-57.687764	-30.000000	-11.620253	237.000000	
161731	LTM	-59.881188	-36.376238	-11.504950	101.000000	
162026	LTM	-60.595041	-36.710744	-13.404959	121.000000	
162228	LTM	-61.720930	-43.488372	-12.511628	43.000000	
162329	LTM	-62.381503	-27.942197	-7.190751	173.000000	
162733	LTM	-61.859459	-28.691892	-2.540541	185.000000	
163129	LTM	-53.410628	-29.748792	-11.072464	207.000000	
163331	LTM	-58.954128	-39.651376	0.715596	109.000000	
163432	LTM	-52.031579	-30.263158	-3.000000	190.000000	
163836	LTM	-61.190476	-34.276190	-2.142857	210.000000	
164030	LTM	-59.333333	-37.025641	-5.666667	78.000000	
164131	LTM	-53.754386	-32.140351	-12.596491	57.000000	
164939	LTM	-63.612903	-35.870968	-8.241935	124.000000	
165234	LTM	-57.896825	-42.031746	-7.952381	252.000000	
166438	LTM	-56.965909	-42.409091	-6.534091	176.000000	
167036	LTM	-54.442105	-37.263158	-8.989474	95.000000	
167743	LTM	-61.873016	-35.682540	-9.841270	63.000000	
168139	LTM	-56.782609	-43.913043	-3.391304	23.000000	
168341	LTM	-59.600000	-34.355556	-14.044444	45.000000	
169141	LTM	-61.500000	-32.013514	-1.729730	148.000000	
169343	LTM	-62.694737	-38.357895	-4.400000	95.000000	
169444	LTM	-61.233083	-43.578947	-5.458647	133.000000	
170934	LTM	-59.887324	-42.295775	-4.535211	142.000000	
171431	LTM	-55.590062	-32.347826	-8.124224	161.000000	
171633	LTM	-63.366906	-31.884892	0.244604	139.000000	
172130	LTM	-63.024000	-38.304000	-5.712000	125.000000	
172534	LTM	-54.903226	-36.301075	-9.870968	93.000000	
172938	LTM	-55.677419	-36.516129	-12.903226	31.000000	
173132	LTM	-63.666667	-39.333333	-1.666667	6.000000	
173334	LTM	-58.963855	-43.036145	-7.903614	83.000000	
173435	LTM	-63.806452	-30.838710	-13.655914	93.000000	
173536	LTM	-61.933333	-34.600000	-7.100000	60.000000	
173940	LTM	-63.793103	-32.034483	-7.103448	58.000000	
175035	LTM	-59.568000	-46.224000	-6.304000	125.000000	
175439	LTM	-54.000000	-30.000000	-10.000000	257.000000	
176542	LTM	-53.216867	-33.759036	-4.204819	166.000000	
177645	LTM	-61.285068	-34.208145	-2.099548	221.000000	
177746	LTM	-55.902913	-27.951456	-4.203883	206.000000	
178142	LTM	-60.035398	-35.619469	-4.522124	226.000000	
178748	LTM	-57.683453	-41.942446	-12.719424	139.000000	
178849	LTM	-61.000000	-42.769231	-9.538462	26.000000	
178950	LTM	-62.224138	-38.137931	-6.465517	116.000000	
994273	LTM	-59.128713	-29.504950	-3.237624	202.000000	
