Subject	VOI	x	y	z	Size	
100307	Procedural	-20.020408	18.061224	11.959184	98.000000	
100408	Procedural	-13.960000	19.960000	7.980000	100.000000	
101006	Procedural	-17.865546	2.084034	20.050420	119.000000	
101107	Procedural	-17.967213	-3.967213	13.983607	122.000000	
101309	Procedural	-8.428571	8.000000	17.142857	14.000000	
101410	Procedural	-10.000000	8.000000	8.000000	123.000000	
101915	Procedural	-13.949580	7.899160	16.000000	119.000000	
102008	Procedural	-19.111111	3.333333	16.888889	9.000000	
102311	Procedural	-10.033613	9.865546	9.899160	119.000000	
102816	Procedural	-12.000000	22.000000	12.000000	123.000000	
103111	Procedural	-13.950000	7.950000	18.116667	120.000000	
103414	Procedural	-12.000000	16.000000	6.000000	123.000000	
103818	Procedural	-14.151261	9.899160	6.000000	119.000000	
104820	Procedural	-14.363636	9.872727	8.327273	110.000000	
105014	Procedural	-14.000000	8.000000	10.000000	123.000000	
105115	Procedural	-8.136752	3.948718	8.222222	117.000000	
105216	Procedural	-13.200000	9.230769	15.200000	65.000000	
106016	Procedural	-15.946903	3.982301	16.000000	113.000000	
106319	Procedural	-20.000000	14.000000	20.000000	123.000000	
106521	Procedural	-6.418605	9.720930	15.000000	86.000000	
107321	Procedural	-15.979798	5.959596	11.393939	99.000000	
107422	Procedural	-12.300000	11.000000	9.925000	80.000000	
108121	Procedural	-16.500000	9.958333	9.000000	48.000000	
108323	Procedural	-16.118812	9.623762	15.920792	101.000000	
108525	Procedural	-7.836735	7.897959	14.469388	98.000000	
108828	Procedural	-14.304762	3.600000	6.038095	105.000000	
109123	Procedural	-21.612903	7.548387	9.612903	31.000000	
109325	Procedural	-12.019608	11.627451	7.450980	102.000000	
110411	Procedural	-16.736842	4.315789	11.263158	19.000000	
111312	Procedural	-23.930435	7.913043	11.930435	115.000000	
111413	Procedural	-16.491228	13.263158	5.578947	57.000000	
111716	Procedural	-8.000000	18.000000	8.000000	123.000000	
112819	Procedural	-9.847458	9.932203	14.152542	118.000000	
113215	Procedural	-16.000000	12.000000	16.000000	123.000000	
113619	Procedural	-18.144578	5.831325	7.662651	83.000000	
113821	Procedural	-15.826087	3.043478	8.434783	23.000000	
113922	Procedural	-16.033898	4.118644	5.813559	118.000000	
114419	Procedural	-6.000000	20.000000	-2.000000	123.000000	
114924	Procedural	-12.000000	6.000000	6.000000	123.000000	
115320	Procedural	-12.000000	12.000000	2.000000	123.000000	
116524	Procedural	-13.595506	2.134831	13.123596	89.000000	
117122	Procedural	-11.061224	13.877551	10.979592	49.000000	
117324	Procedural	-12.016529	17.966942	7.983471	121.000000	
118528	Procedural	-23.794872	3.897436	3.863248	117.000000	
118730	Procedural	-13.933884	4.049587	7.950413	121.000000	
118932	Procedural	-22.000000	8.000000	2.000000	123.000000	
119833	Procedural	-17.865546	8.033613	15.949580	119.000000	
120111	Procedural	-14.000000	20.000000	12.000000	123.000000	
120212	Procedural	-14.000000	0.000000	16.000000	123.000000	
120515	Procedural	-5.966102	18.135593	8.016949	118.000000	
121315	Procedural	-4.000000	10.000000	14.000000	123.000000	
122317	Procedural	-18.084034	0.084034	11.865546	119.000000	
122620	Procedural	-14.486486	7.189189	7.837838	74.000000	
123117	Procedural	-16.137931	3.862069	2.241379	116.000000	
123420	Procedural	-10.222222	11.797980	6.242424	99.000000	
123925	Procedural	-16.245614	5.859649	13.736842	114.000000	
124220	Procedural	-16.494382	15.685393	9.932584	89.000000	
124422	Procedural	-14.060000	12.020000	0.660000	100.000000	
124826	Procedural	-16.000000	6.000000	4.000000	123.000000	
125525	Procedural	-17.916667	13.900000	9.950000	120.000000	
126628	Procedural	-15.943662	7.915493	5.859155	71.000000	
127630	Procedural	-14.191304	7.878261	12.017391	115.000000	
127933	Procedural	-13.948718	9.974359	8.076923	78.000000	
128127	Procedural	-15.967213	3.967213	8.016393	122.000000	
128329	Procedural	-15.909910	7.981982	16.306306	111.000000	
128632	Procedural	-14.070796	15.769912	9.946903	113.000000	
129028	Procedural	-13.028571	8.228571	9.657143	35.000000	
130013	Procedural	-20.065217	11.913043	11.413043	92.000000	
130316	Procedural	-10.000000	12.000000	6.000000	123.000000	
130922	Procedural	-10.000000	6.000000	6.000000	123.000000	
131217	Procedural	-9.384615	8.307692	15.384615	13.000000	
131722	Procedural	-16.196429	10.000000	6.107143	112.000000	
131924	Procedural	-12.121212	6.161616	4.161616	99.000000	
133019	Procedural	-20.150943	2.981132	15.358491	53.000000	
133625	Procedural	-14.000000	-1.500000	4.000000	4.000000	
133827	Procedural	-12.000000	8.033058	18.066116	121.000000	
133928	Procedural	-4.000000	12.000000	7.950820	122.000000	
134324	Procedural	-16.034483	9.862069	4.086207	116.000000	
135225	Procedural	-14.049180	0.000000	14.000000	122.000000	
135528	Procedural	-12.283186	9.752212	7.929204	113.000000	
135932	Procedural	-14.333333	7.859649	11.877193	114.000000	
136227	Procedural	-14.000000	4.000000	6.000000	123.000000	
136833	Procedural	-11.650485	8.155340	7.611650	103.000000	
137027	Procedural	-10.036697	5.596330	2.348624	109.000000	
137128	Procedural	-4.060606	13.717172	8.040404	99.000000	
137633	Procedural	-2.470588	11.235294	9.647059	34.000000	
138231	Procedural	-18.000000	13.760870	8.108696	92.000000	
138534	Procedural	-18.117647	8.117647	10.084034	119.000000	
139233	Procedural	-18.066116	10.049587	8.049587	121.000000	
139637	Procedural	-13.373134	10.656716	10.388060	67.000000	
140117	Procedural	-8.000000	4.000000	8.000000	123.000000	
140420	Procedural	-8.000000	12.000000	10.000000	123.000000	
994273	Procedural	-24.404494	3.707865	6.359551	89.000000	
140824	Procedural	-10.000000	12.000000	8.000000	123.000000	
140925	Procedural	-12.413793	-0.275862	1.655172	29.000000	
141422	Procedural	-7.783784	14.342342	5.711712	111.000000	
141826	Procedural	-4.000000	16.000000	4.000000	123.000000	
142424	Procedural	-11.237113	4.061856	12.103093	97.000000	
142828	Procedural	-21.831579	16.336842	7.663158	95.000000	
143325	Procedural	-15.852632	10.147368	2.084211	95.000000	
144226	Procedural	-20.467290	9.626168	0.280374	107.000000	
144832	Procedural	-11.781250	14.500000	15.406250	64.000000	
145531	Procedural	-5.981818	10.109091	2.145455	110.000000	
145834	Procedural	-7.803922	14.901961	16.431373	51.000000	
146331	Procedural	-8.000000	12.000000	0.000000	123.000000	
146432	Procedural	-14.810811	11.513514	5.594595	74.000000	
